Element type                                            Size  Used MEM
-------------------------------------------------------------------------------
Storage on cuda:0
Tensor0                                              (10, 1)   512.00B
Tensor11572                                             (1,)   512.00B
Tensor11573                                        (1000, 1)     4.00K
Tensor11574                                             (1,)   512.00B
Tensor11575                                             (1,)   512.00B
Tensor11576                                        (1000, 1)     4.00K
Tensor11577                                             (1,)   512.00B
Tensor11578                                             (1,)   512.00B
Tensor11579                                        (1000, 1)     4.00K
Tensor11580                                             (1,)   512.00B
Tensor11581                                             (1,)   512.00B
Tensor11582                                        (1000, 1)     4.00K
Tensor11583                                             (1,)   512.00B
Tensor11584                                             (1,)   512.00B
Tensor11585                                             (1,)   512.00B
Tensor11586                                             (1,)   512.00B
Tensor11587                                             (1,)   512.00B
Tensor11588                                             (1,)   512.00B
Tensor11589                                             (1,)   512.00B
Tensor11590                                             (1,)   512.00B
Tensor11591                                        (1000, 1)     4.00K
Tensor11592                                        (1000, 1)     4.00K
Tensor11593                                        (1000, 1)     4.00K
Tensor11594                                        (1000, 1)     0.00B
Tensor11595                                        (1000, 1)     4.00K
Tensor11596                                        (1000, 1)     0.00B
Tensor11597                                        (1000, 1)     4.00K
Tensor11598                                        (1000, 1)     0.00B
Tensor11599                                        (1000, 1)     4.00K
Tensor11600                                        (1000, 1)     0.00B
Tensor11601                                        (1000, 1)     4.00K
Tensor11602                                        (1000, 1)     0.00B
Tensor11603                                        (1000, 1)     4.00K
Tensor11604                                        (1000, 1)     0.00B
Tensor11605                                        (1000, 1)     4.00K
Tensor11606                                        (1000, 1)     0.00B
Tensor11607                                        (1000, 1)     4.00K
Tensor11608                                        (1000, 1)     0.00B
Tensor11609                                        (1000, 1)     4.00K
Tensor11610                                             (1,)   512.00B
Tensor11611                                             (1,)   512.00B
Tensor11612                                             (1,)   512.00B
Tensor11613                                             (1,)   512.00B
Tensor11614                                             (1,)   512.00B
Tensor11615                                             (1,)   512.00B
Tensor11616                                             (1,)   512.00B
Tensor11617                                             (1,)   512.00B
Tensor11618                                             (1,)   512.00B
Tensor11619                                             (1,)   512.00B
Tensor11620                                             (1,)   512.00B
Tensor11621                                             (1,)   512.00B
Tensor11622                                             (1,)   512.00B
Tensor11623                                             (1,)   512.00B
Tensor11624                                             (1,)   512.00B
Tensor11625                                             (1,)   512.00B
Tensor11626                                             (1,)   512.00B
Tensor11627                                             (1,)   512.00B
Tensor11628                                             (1,)   512.00B
Parameter11629                                      (256, 1)     1.00K
Parameter11630                                        (256,)     1.00K
Tensor11631                                         (256, 1)     1.00K
Tensor11632                                           (256,)     2.00K
Parameter11633                                   (256, 1117)     1.09M
Parameter11634                                        (256,)     1.00K
Parameter11635                                      (2, 256)     2.00K
Parameter11636                                          (2,)   512.00B
Tensor11637                                         (2, 256)     2.00K
Tensor11638                                             (2,)   512.00B
Tensor11639                                        (111709,)   436.50K
Tensor11640                                        (111709,)   436.50K
Tensor11641                                        (1000, 1)     4.00K
Parameter11642                                      (256, 1)     1.00K
Parameter11643                                        (256,)     1.00K
Tensor11644                                         (256, 1)     1.00K
Tensor11645                                           (256,)     2.00K
Parameter11646                                   (256, 1117)     1.09M
Parameter11647                                        (256,)     1.00K
Parameter11648                                      (2, 256)     2.00K
Parameter11649                                          (2,)   512.00B
Tensor11650                                         (2, 256)     2.00K
Tensor11651                                             (2,)   512.00B
Parameter11652                                      (256, 1)     1.00K
Parameter11653                                        (256,)     1.00K
Tensor11654                                         (256, 1)     1.00K
Tensor11655                                           (256,)     2.00K
Parameter11656                                   (256, 1117)     1.09M
Parameter11657                                        (256,)     1.00K
Parameter11658                                      (2, 256)     2.00K
Parameter11659                                          (2,)   512.00B
Tensor11660                                         (2, 256)     2.00K
Tensor11661                                             (2,)   512.00B
Parameter11662                                      (11170,)    44.00K
Parameter11663                               (64, 175, 1746)    74.60M
Parameter11664                                (64, 175, 175)     7.48M
Parameter11665                                       (2234,)     9.00K
Parameter11666                                 (64, 35, 175)     1.50M
Parameter11667                                  (64, 35, 35)   306.50K
Parameter11668                                       (1117,)     4.50K
Parameter11669                                 (16, 70, 140)   612.50K
Parameter11670                                  (16, 70, 70)   306.50K
Parameter11671                                        (8, 1)   512.00B
Parameter11672                                          (8,)   512.00B
Tensor11673                                           (8, 1)   512.00B
Parameter11674                                        (8, 8)   512.00B
Parameter11675                                          (8,)   512.00B
Tensor11676                                           (8, 8)   512.00B
Parameter11677                                        (2, 8)   512.00B
Parameter11678                                          (2,)   512.00B
Tensor11679                                           (2, 8)   512.00B
Parameter11680                                        (8, 1)   512.00B
Parameter11681                                          (8,)   512.00B
Tensor11682                                           (8, 1)   512.00B
Parameter11683                                        (8, 8)   512.00B
Parameter11684                                          (8,)   512.00B
Tensor11685                                           (8, 8)   512.00B
Parameter11686                                        (2, 8)   512.00B
Parameter11687                                          (2,)   512.00B
Tensor11688                                           (2, 8)   512.00B
Parameter11689                                        (8, 1)   512.00B
Parameter11690                                          (8,)   512.00B
Tensor11691                                           (8, 1)   512.00B
Parameter11692                                        (8, 8)   512.00B
Parameter11693                                          (8,)   512.00B
Tensor11694                                           (8, 8)   512.00B
Parameter11695                                        (2, 8)   512.00B
Parameter11696                                          (2,)   512.00B
Tensor11697                                           (2, 8)   512.00B
Parameter11698                                        (8, 1)   512.00B
Parameter11699                                          (8,)   512.00B
Tensor11700                                           (8, 1)   512.00B
Parameter11701                                        (8, 8)   512.00B
Parameter11702                                          (8,)   512.00B
Tensor11703                                           (8, 8)   512.00B
Parameter11704                                        (2, 8)   512.00B
Parameter11705                                          (2,)   512.00B
Tensor11706                                           (2, 8)   512.00B
Parameter11707                                        (8, 1)   512.00B
Parameter11708                                          (8,)   512.00B
Tensor11709                                           (8, 1)   512.00B
Parameter11710                                        (8, 8)   512.00B
Parameter11711                                          (8,)   512.00B
Tensor11712                                           (8, 8)   512.00B
Parameter11713                                        (2, 8)   512.00B
Parameter11714                                          (2,)   512.00B
Tensor11715                                           (2, 8)   512.00B
Tensor11716                                           (8, 1)   512.00B
Tensor11717                                           (8, 8)   512.00B
Tensor11718                                           (2, 8)   512.00B
Tensor11719                                           (8, 1)   512.00B
Tensor11720                                           (8, 8)   512.00B
Tensor11721                                           (2, 8)   512.00B
Tensor11722                                           (8, 1)   512.00B
Tensor11723                                           (8, 8)   512.00B
Tensor11724                                           (2, 8)   512.00B
Tensor11725                                           (8, 1)   512.00B
Tensor11726                                           (8, 8)   512.00B
Tensor11727                                           (2, 8)   512.00B
Tensor11728                                           (8, 1)   512.00B
Tensor11729                                           (8, 8)   512.00B
Tensor11730                                           (2, 8)   512.00B
Parameter11731                                    (256, 256)   256.00K
Parameter11732                                        (256,)     1.00K
Tensor11733                                       (256, 256)   256.00K
Tensor11734                                           (256,)     2.00K
Parameter11735                                    (256, 256)   256.00K
Parameter11736                                        (256,)     1.00K
Tensor11737                                       (256, 256)   256.00K
Tensor11738                                           (256,)     2.00K
Parameter11739                                    (256, 256)   256.00K
Parameter11740                                        (256,)     1.00K
Tensor11741                                       (256, 256)   256.00K
Tensor11742                                           (256,)     2.00K
Parameter11743                                    (256, 256)   256.00K
Parameter11744                                        (256,)     1.00K
Tensor11745                                       (256, 256)   256.00K
Tensor11746                                           (256,)     2.00K
Parameter11747                                    (256, 256)   256.00K
Parameter11748                                        (256,)     1.00K
Tensor11749                                       (256, 256)   256.00K
Tensor11750                                           (256,)     2.00K
Parameter11751                                    (256, 256)   256.00K
Parameter11752                                        (256,)     1.00K
Tensor11753                                       (256, 256)   256.00K
Tensor11754                                           (256,)     2.00K
Tensor11755                                        (1600, 1)     6.50K
Tensor11756                                        (1600, 1)     6.50K
Tensor11757                                        (1600, 1)     6.50K
Tensor11758                                        (1600, 1)     6.50K
Tensor11759                                        (1600, 1)     6.50K
Tensor11760                                        (1600, 1)     6.50K
Tensor11761                                     (50, 111709)    21.31M
Tensor11762                                          (50, 1)   512.00B
Tensor11763                                        (1600, 1)     0.00B
Tensor11764                                        (1600, 1)     6.50K
Tensor11765                                        (1600, 1)     6.50K
Tensor11766                                        (1600, 1)     6.50K
Tensor11767                                        (1600, 1)     6.50K
Tensor11768                                        (1600, 1)     6.50K
Tensor11769                                        (1600, 1)     6.50K
Tensor11770                                        (1600, 1)     6.50K
Tensor11771                                        (1600, 1)     6.50K
Tensor11772                                        (1600, 1)     6.50K
Tensor11773                                        (1600, 1)     6.50K
Tensor11774                                        (1600, 1)     6.50K
Tensor11775                                        (1000, 1)     4.00K
Tensor11776                                             (1,)   512.00B
Tensor11777                                             (1,)   512.00B
Tensor11778                                             (1,)   512.00B
Tensor11779                                             (1,)   512.00B
Tensor11780                                             (1,)   512.00B
Tensor11781                                             (1,)   512.00B
Tensor11782                                             (1,)   512.00B
Tensor11783                                             (1,)   512.00B
Tensor11784                                             (1,)   512.00B
Tensor11785                                             (1,)   512.00B
Tensor11786                                             (1,)   512.00B
Tensor11787                                             (1,)   512.00B
Parameter11788                                        (8, 1)   512.00B
Parameter11789                                          (8,)   512.00B
Tensor11790                                           (8, 1)   512.00B
Parameter11791                                        (8, 8)   512.00B
Parameter11792                                          (8,)   512.00B
Tensor11793                                           (8, 8)   512.00B
Parameter11794                                        (2, 8)   512.00B
Parameter11795                                          (2,)   512.00B
Tensor11796                                           (2, 8)   512.00B
Parameter11797                                        (8, 1)   512.00B
Parameter11798                                          (8,)   512.00B
Tensor11799                                           (8, 1)   512.00B
Parameter11800                                        (8, 8)   512.00B
Parameter11801                                          (8,)   512.00B
Tensor11802                                           (8, 8)   512.00B
Parameter11803                                        (2, 8)   512.00B
Parameter11804                                          (2,)   512.00B
Tensor11805                                           (2, 8)   512.00B
Parameter11806                                        (8, 1)   512.00B
Parameter11807                                          (8,)   512.00B
Tensor11808                                           (8, 1)   512.00B
Parameter11809                                        (8, 8)   512.00B
Parameter11810                                          (8,)   512.00B
Tensor11811                                           (8, 8)   512.00B
Parameter11812                                        (2, 8)   512.00B
Parameter11813                                          (2,)   512.00B
Tensor11814                                           (2, 8)   512.00B
Parameter11815                                        (8, 1)   512.00B
Parameter11816                                          (8,)   512.00B
Tensor11817                                           (8, 1)   512.00B
Parameter11818                                        (8, 8)   512.00B
Parameter11819                                          (8,)   512.00B
Tensor11820                                           (8, 8)   512.00B
Parameter11821                                        (2, 8)   512.00B
Parameter11822                                          (2,)   512.00B
Tensor11823                                           (2, 8)   512.00B
Parameter11824                                        (8, 1)   512.00B
Parameter11825                                          (8,)   512.00B
Tensor11826                                           (8, 1)   512.00B
Parameter11827                                        (8, 8)   512.00B
Parameter11828                                          (8,)   512.00B
Tensor11829                                           (8, 8)   512.00B
Parameter11830                                        (2, 8)   512.00B
Parameter11831                                          (2,)   512.00B
Tensor11832                                           (2, 8)   512.00B
Tensor11833                                             (1,)   512.00B
Tensor11834                                             (1,)   512.00B
Tensor11835                                             (1,)   512.00B
Tensor11836                                             (1,)   512.00B
Tensor11837                                        (1000, 1)     4.00K
Tensor11838                                        (1000, 1)     4.00K
Tensor11839                                        (1000, 1)     4.00K
Tensor11840                                        (1000, 1)     4.00K
Tensor11841                                        (1000, 1)     4.00K
Tensor11842                                        (1000, 1)     4.00K
Tensor11843                                        (1000, 1)     4.00K
Tensor11844                                        (1000, 1)     4.00K
Tensor11845                                        (1000, 1)     0.00B
Tensor11846                                        (1000, 1)     4.00K
Tensor11847                                        (1000, 1)     0.00B
Tensor11848                                        (1000, 1)     4.00K
Tensor11849                                        (1000, 1)     0.00B
Tensor11850                                        (1000, 1)     4.00K
Tensor11851                                        (1000, 1)     0.00B
Tensor11852                                        (1000, 1)     4.00K
Tensor11853                                        (1000, 1)     0.00B
Tensor11854                                        (1000, 1)     4.00K
Tensor11855                                        (1000, 1)     0.00B
Tensor11856                                        (1000, 1)     0.00B
Tensor11857                                      (1, 111709)     0.00B
Tensor11858                                             (1,)   512.00B
Tensor11859                                             (1,)   512.00B
Tensor11860                                        (1000, 1)     0.00B
Tensor11861                                        (1000, 1)     4.00K
Tensor11862                                        (1000, 1)     4.00K
Tensor11863                                        (1000, 1)     4.00K
Parameter11864                                        (8, 1)   512.00B
Parameter11864.grad                                   (8, 1)   512.00B
Parameter11865                                          (8,)   512.00B
Parameter11865.grad                                     (8,)   512.00B
Parameter11866                                        (8, 8)   512.00B
Parameter11866.grad                                   (8, 8)   512.00B
Parameter11867                                          (8,)   512.00B
Parameter11867.grad                                     (8,)   512.00B
Parameter11868                                        (2, 8)   512.00B
Parameter11868.grad                                   (2, 8)   512.00B
Parameter11869                                          (2,)   512.00B
Parameter11869.grad                                     (2,)   512.00B
Parameter11870                                        (8, 1)   512.00B
Parameter11870.grad                                   (8, 1)   512.00B
Parameter11871                                          (8,)   512.00B
Parameter11871.grad                                     (8,)   512.00B
Parameter11872                                        (8, 8)   512.00B
Parameter11872.grad                                   (8, 8)   512.00B
Parameter11873                                          (8,)   512.00B
Parameter11873.grad                                     (8,)   512.00B
Parameter11874                                        (2, 8)   512.00B
Parameter11874.grad                                   (2, 8)   512.00B
Parameter11875                                          (2,)   512.00B
Parameter11875.grad                                     (2,)   512.00B
Parameter11876                                        (8, 1)   512.00B
Parameter11876.grad                                   (8, 1)   512.00B
Parameter11877                                          (8,)   512.00B
Parameter11877.grad                                     (8,)   512.00B
Parameter11878                                        (8, 8)   512.00B
Parameter11878.grad                                   (8, 8)   512.00B
Parameter11879                                          (8,)   512.00B
Parameter11879.grad                                     (8,)   512.00B
Parameter11880                                        (2, 8)   512.00B
Parameter11880.grad                                   (2, 8)   512.00B
Parameter11881                                          (2,)   512.00B
Parameter11881.grad                                     (2,)   512.00B
Parameter11882                                        (8, 1)   512.00B
Parameter11882.grad                                   (8, 1)   512.00B
Parameter11883                                          (8,)   512.00B
Parameter11883.grad                                     (8,)   512.00B
Parameter11884                                        (8, 8)   512.00B
Parameter11884.grad                                   (8, 8)   512.00B
Parameter11885                                          (8,)   512.00B
Parameter11885.grad                                     (8,)   512.00B
Parameter11886                                        (2, 8)   512.00B
Parameter11886.grad                                   (2, 8)   512.00B
Parameter11887                                          (2,)   512.00B
Parameter11887.grad                                     (2,)   512.00B
Parameter11888                                        (8, 1)   512.00B
Parameter11888.grad                                   (8, 1)   512.00B
Parameter11889                                          (8,)   512.00B
Parameter11889.grad                                     (8,)   512.00B
Parameter11890                                        (8, 8)   512.00B
Parameter11890.grad                                   (8, 8)   512.00B
Parameter11891                                          (8,)   512.00B
Parameter11891.grad                                     (8,)   512.00B
Parameter11892                                        (2, 8)   512.00B
Parameter11892.grad                                   (2, 8)   512.00B
Parameter11893                                          (2,)   512.00B
Parameter11893.grad                                     (2,)   512.00B
Parameter11893.grad                                     (2,)     0.00B
Parameter11892.grad                                   (2, 8)     0.00B
Parameter11891.grad                                     (8,)     0.00B
Parameter11890.grad                                   (8, 8)     0.00B
Parameter11889.grad                                     (8,)     0.00B
Parameter11888.grad                                   (8, 1)     0.00B
Parameter11887.grad                                     (2,)     0.00B
Parameter11886.grad                                   (2, 8)     0.00B
Parameter11885.grad                                     (8,)     0.00B
Parameter11884.grad                                   (8, 8)     0.00B
Parameter11883.grad                                     (8,)     0.00B
Parameter11882.grad                                   (8, 1)     0.00B
Parameter11881.grad                                     (2,)     0.00B
Parameter11880.grad                                   (2, 8)     0.00B
Parameter11879.grad                                     (8,)     0.00B
Parameter11878.grad                                   (8, 8)     0.00B
Parameter11877.grad                                     (8,)     0.00B
Parameter11876.grad                                   (8, 1)     0.00B
Parameter11875.grad                                     (2,)     0.00B
Parameter11874.grad                                   (2, 8)     0.00B
Parameter11873.grad                                     (8,)     0.00B
Parameter11872.grad                                   (8, 8)     0.00B
Parameter11871.grad                                     (8,)     0.00B
Parameter11870.grad                                   (8, 1)     0.00B
Parameter11869.grad                                     (2,)     0.00B
Parameter11868.grad                                   (2, 8)     0.00B
Parameter11867.grad                                     (8,)     0.00B
Parameter11866.grad                                   (8, 8)     0.00B
Parameter11865.grad                                     (8,)     0.00B
Parameter11864.grad                                   (8, 1)     0.00B
Tensor11894                                           (2, 8)   512.00B
Tensor11895                                           (8, 8)   512.00B
Tensor11896                                           (8, 1)   512.00B
Tensor11897                                             (1,)   512.00B
Tensor11898                                             (1,)   512.00B
Tensor11899                                             (1,)   512.00B
Tensor11900                                           (2, 8)   512.00B
Tensor11901                                           (8, 8)   512.00B
Tensor11902                                           (8, 1)   512.00B
Tensor11903                                             (1,)   512.00B
Tensor11904                                             (1,)   512.00B
Tensor11905                                             (1,)   512.00B
Tensor11906                                           (2, 8)   512.00B
Tensor11907                                           (8, 8)   512.00B
Tensor11908                                           (8, 1)   512.00B
Tensor11909                                             (1,)   512.00B
Tensor11910                                             (1,)   512.00B
Tensor11911                                             (1,)   512.00B
Tensor11912                                           (2, 8)   512.00B
Tensor11913                                           (8, 8)   512.00B
Tensor11914                                           (8, 1)   512.00B
Tensor11915                                             (1,)   512.00B
Tensor11916                                             (1,)   512.00B
Tensor11917                                             (1,)   512.00B
Tensor11918                                           (2, 8)   512.00B
Tensor11919                                           (8, 8)   512.00B
Tensor11920                                           (8, 1)   512.00B
Tensor11921                                             (1,)   512.00B
Tensor11922                                             (1,)   512.00B
Parameter11923                                  (16, 70, 70)   306.50K
Parameter11924                                 (16, 70, 140)   612.50K
Parameter11925                                       (1117,)     4.50K
Parameter11926                                  (64, 35, 35)   306.50K
Parameter11927                                 (64, 35, 175)     1.50M
Parameter11928                                       (2234,)     9.00K
Parameter11929                                (64, 175, 175)     7.48M
Parameter11930                               (64, 175, 1746)    74.60M
Parameter11931                                      (11170,)    44.00K
Tensor11932                                        (111709,)   436.50K
Tensor11933                                        (111709,)   436.50K
Tensor11934                                             (1,)   512.00B
Tensor11935                                             (1,)   512.00B
Tensor11936                                             (2,)   512.00B
Tensor11937                                         (2, 256)     2.00K
Parameter11938                                          (2,)   512.00B
Parameter11939                                      (2, 256)     2.00K
Tensor11940                                           (256,)     2.00K
Tensor11941                                       (256, 256)   256.00K
Parameter11942                                        (256,)     1.00K
Parameter11943                                    (256, 256)   256.00K
Tensor11944                                           (256,)     2.00K
Tensor11945                                       (256, 256)   256.00K
Parameter11946                                        (256,)     1.00K
Parameter11947                                    (256, 256)   256.00K
Parameter11948                                        (256,)     1.00K
Parameter11949                                   (256, 1117)     1.09M
Tensor11950                                           (256,)     2.00K
Tensor11951                                         (256, 1)     1.00K
Parameter11952                                        (256,)     1.00K
Parameter11953                                      (256, 1)     1.00K
Tensor11954                                             (1,)   512.00B
Tensor11955                                             (2,)   512.00B
Tensor11956                                         (2, 256)     2.00K
Parameter11957                                          (2,)   512.00B
Parameter11958                                      (2, 256)     2.00K
Tensor11959                                           (256,)     2.00K
Tensor11960                                       (256, 256)   256.00K
Parameter11961                                        (256,)     1.00K
Parameter11962                                    (256, 256)   256.00K
Tensor11963                                           (256,)     2.00K
Tensor11964                                       (256, 256)   256.00K
Parameter11965                                        (256,)     1.00K
Parameter11966                                    (256, 256)   256.00K
Parameter11967                                        (256,)     1.00K
Parameter11968                                   (256, 1117)     1.09M
Tensor11969                                           (256,)     2.00K
Tensor11970                                         (256, 1)     1.00K
Parameter11971                                        (256,)     1.00K
Parameter11972                                      (256, 1)     1.00K
Tensor11973                                             (1,)   512.00B
Tensor11974                                             (2,)   512.00B
Tensor11975                                         (2, 256)     2.00K
Parameter11976                                          (2,)   512.00B
Parameter11977                                      (2, 256)     2.00K
Tensor11978                                           (256,)     2.00K
Tensor11979                                       (256, 256)   256.00K
Parameter11980                                        (256,)     1.00K
Parameter11981                                    (256, 256)   256.00K
Tensor11982                                           (256,)     2.00K
Tensor11983                                       (256, 256)   256.00K
Parameter11984                                        (256,)     1.00K
Parameter11985                                    (256, 256)   256.00K
Parameter11986                                        (256,)     1.00K
Parameter11987                                   (256, 1117)     1.09M
Tensor11988                                           (256,)     2.00K
Tensor11989                                         (256, 1)     1.00K
Parameter11990                                        (256,)     1.00K
Parameter11991                                      (256, 1)     1.00K
Tensor11992                                             (1,)   512.00B
Tensor11993                                             (1,)   512.00B
Tensor11994                                             (1,)   512.00B
Tensor11995                                             (1,)   512.00B
Tensor11996                                        (1600, 1)     6.50K
Tensor11997                                        (1600, 1)     6.50K
Tensor11998                                        (1600, 1)     6.50K
Tensor11999                                        (1600, 1)     6.50K
Tensor12000                                        (1600, 1)     6.50K
Tensor12001                                        (1600, 1)     6.50K
Tensor12002                                     (50, 111709)    21.31M
Tensor12003                                          (50, 1)   512.00B
Tensor12004                                        (1600, 1)     0.00B
Tensor12005                                        (1600, 1)     6.50K
Tensor12006                                        (1600, 1)     6.50K
Tensor12007                                        (1600, 1)     6.50K
Tensor12008                                        (1600, 1)     6.50K
Tensor12009                                        (1600, 1)     6.50K
Tensor12010                                        (1600, 1)     6.50K
Tensor12011                                        (1600, 1)     6.50K
Tensor12012                                        (1600, 1)     6.50K
Tensor12013                                        (1600, 1)     6.50K
Tensor12014                                        (1600, 1)     6.50K
Tensor12015                                        (1600, 1)     6.50K
Tensor12016                                        (1000, 1)     4.00K
Tensor12017                                             (1,)   512.00B
Tensor12018                                             (1,)   512.00B
Tensor12019                                             (1,)   512.00B
Tensor12020                                             (1,)   512.00B
Tensor12021                                             (1,)   512.00B
Tensor12022                                             (1,)   512.00B
Tensor12023                                             (1,)   512.00B
Tensor12024                                             (1,)   512.00B
Tensor12025                                             (1,)   512.00B
Tensor12026                                             (1,)   512.00B
Tensor12027                                             (1,)   512.00B
Tensor12028                                             (1,)   512.00B
Parameter12029                                        (8, 1)   512.00B
Parameter12030                                          (8,)   512.00B
Tensor12031                                           (8, 1)   512.00B
Parameter12032                                        (8, 8)   512.00B
Parameter12033                                          (8,)   512.00B
Tensor12034                                           (8, 8)   512.00B
Parameter12035                                        (2, 8)   512.00B
Parameter12036                                          (2,)   512.00B
Tensor12037                                           (2, 8)   512.00B
Parameter12038                                        (8, 1)   512.00B
Parameter12039                                          (8,)   512.00B
Tensor12040                                           (8, 1)   512.00B
Parameter12041                                        (8, 8)   512.00B
Parameter12042                                          (8,)   512.00B
Tensor12043                                           (8, 8)   512.00B
Parameter12044                                        (2, 8)   512.00B
Parameter12045                                          (2,)   512.00B
Tensor12046                                           (2, 8)   512.00B
Parameter12047                                        (8, 1)   512.00B
Parameter12048                                          (8,)   512.00B
Tensor12049                                           (8, 1)   512.00B
Parameter12050                                        (8, 8)   512.00B
Parameter12051                                          (8,)   512.00B
Tensor12052                                           (8, 8)   512.00B
Parameter12053                                        (2, 8)   512.00B
Parameter12054                                          (2,)   512.00B
Tensor12055                                           (2, 8)   512.00B
Parameter12056                                        (8, 1)   512.00B
Parameter12057                                          (8,)   512.00B
Tensor12058                                           (8, 1)   512.00B
Parameter12059                                        (8, 8)   512.00B
Parameter12060                                          (8,)   512.00B
Tensor12061                                           (8, 8)   512.00B
Parameter12062                                        (2, 8)   512.00B
Parameter12063                                          (2,)   512.00B
Tensor12064                                           (2, 8)   512.00B
Parameter12065                                        (8, 1)   512.00B
Parameter12066                                          (8,)   512.00B
Tensor12067                                           (8, 1)   512.00B
Parameter12068                                        (8, 8)   512.00B
Parameter12069                                          (8,)   512.00B
Tensor12070                                           (8, 8)   512.00B
Parameter12071                                        (2, 8)   512.00B
Parameter12072                                          (2,)   512.00B
Tensor12073                                           (2, 8)   512.00B
Tensor12074                                             (1,)   512.00B
Tensor12075                                             (1,)   512.00B
Tensor12076                                             (1,)   512.00B
Tensor12077                                             (1,)   512.00B
Tensor12078                                        (1000, 1)     4.00K
Tensor12079                                        (1000, 1)     4.00K
Tensor12080                                        (1000, 1)     4.00K
Tensor12081                                        (1000, 1)     4.00K
Tensor12082                                        (1000, 1)     4.00K
Tensor12083                                        (1000, 1)     4.00K
Tensor12084                                        (1000, 1)     4.00K
Tensor12085                                        (1000, 1)     4.00K
Tensor12086                                        (1000, 1)     0.00B
Tensor12087                                        (1000, 1)     4.00K
Tensor12088                                        (1000, 1)     0.00B
Tensor12089                                        (1000, 1)     4.00K
Tensor12090                                        (1000, 1)     0.00B
Tensor12091                                        (1000, 1)     4.00K
Tensor12092                                        (1000, 1)     0.00B
Tensor12093                                        (1000, 1)     4.00K
Tensor12094                                        (1000, 1)     0.00B
Tensor12095                                        (1000, 1)     4.00K
Tensor12096                                        (1000, 1)     0.00B
Tensor12097                                        (1000, 1)     0.00B
Tensor12098                                      (1, 111709)     0.00B
Tensor12099                                           (8, 1)   512.00B
Tensor12100                                             (8,)   512.00B
Tensor12101                                           (8, 8)   512.00B
Tensor12102                                             (8,)   512.00B
Tensor12103                                           (2, 8)   512.00B
Tensor12104                                             (2,)   512.00B
Tensor12105                                           (8, 1)   512.00B
Tensor12106                                             (8,)   512.00B
Tensor12107                                           (8, 8)   512.00B
Tensor12108                                             (8,)   512.00B
Tensor12109                                           (2, 8)   512.00B
Tensor12110                                             (2,)   512.00B
Tensor12111                                           (8, 1)   512.00B
Tensor12112                                             (8,)   512.00B
Tensor12113                                           (8, 8)   512.00B
Tensor12114                                             (8,)   512.00B
Tensor12115                                           (2, 8)   512.00B
Tensor12116                                             (2,)   512.00B
Tensor12117                                           (8, 1)   512.00B
Tensor12118                                             (8,)   512.00B
Tensor12119                                           (8, 8)   512.00B
Tensor12120                                             (8,)   512.00B
Tensor12121                                           (2, 8)   512.00B
Tensor12122                                             (2,)   512.00B
Tensor12123                                           (8, 1)   512.00B
Tensor12124                                             (8,)   512.00B
Tensor12125                                           (8, 8)   512.00B
Tensor12126                                             (8,)   512.00B
Tensor12127                                           (2, 8)   512.00B
Tensor12128                                             (2,)   512.00B
Tensor12129                                           (8, 1)   512.00B
Tensor12130                                           (8, 1)   512.00B
Tensor12131                                           (8, 1)   512.00B
Tensor12132                                             (8,)   512.00B
Tensor12133                                             (8,)   512.00B
Tensor12134                                             (8,)   512.00B
Tensor12135                                           (8, 8)   512.00B
Tensor12136                                           (8, 8)   512.00B
Tensor12137                                           (8, 8)   512.00B
Tensor12138                                             (8,)   512.00B
Tensor12139                                             (8,)   512.00B
Tensor12140                                             (8,)   512.00B
Tensor12141                                           (2, 8)   512.00B
Tensor12142                                           (2, 8)   512.00B
Tensor12143                                           (2, 8)   512.00B
Tensor12144                                             (2,)   512.00B
Tensor12145                                             (2,)   512.00B
