Element type                                            Size  Used MEM
Tensor12397                                          (2000,)     8.00K
Tensor12398                                          (2000,)     8.00K
Tensor12399                                          (2000,)     8.00K
Tensor12400                                             (1,)   512.00B
Tensor12401                                             (1,)   512.00B
Tensor12402                                             (1,)   512.00B
Tensor12403                                             (1,)   512.00B
Tensor12404                                             (1,)   512.00B
Tensor12405                                             (1,)   512.00B
Tensor12406                                             (1,)   512.00B
Tensor12407                                             (1,)   512.00B
Tensor12408                                             (1,)   512.00B
Tensor12409                                             (1,)   512.00B
Tensor12410                                             (1,)   512.00B
Tensor12411                                             (1,)   512.00B
Tensor12412                                             (1,)   512.00B
Tensor12413                                             (1,)   512.00B
Tensor12414                                             (1,)   512.00B
Tensor12415                                             (1,)   512.00B
Tensor12416                                             (1,)   512.00B
Tensor12417                                             (1,)   512.00B
Tensor12418                                             (1,)   512.00B
Tensor12419                                             (1,)   512.00B
Tensor12420                                             (1,)   512.00B
Tensor12421                                             (1,)   512.00B
Tensor12422                                             (1,)   512.00B
Tensor12423                                             (1,)   512.00B
Tensor12424                                             (1,)   512.00B
Tensor12425                                             (1,)   512.00B
Tensor12426                                             (1,)   512.00B
Tensor12427                                             (1,)   512.00B
Tensor12428                                             (1,)   512.00B
Tensor12429                                             (1,)   512.00B
Tensor12430                                           (2, 1)   512.00B
Tensor12431                                           (2, 8)   512.00B
Tensor12432                                           (8, 8)   512.00B
Tensor12433                                           (8, 1)   512.00B
Tensor12434                                          (50, 1)   512.00B
Tensor12435                                           (2, 1)   512.00B
Tensor12436                                           (2, 1)   512.00B
Tensor12437                                           (2, 1)   512.00B
Tensor12438                                           (2, 1)   512.00B
Tensor12439                                           (2, 8)   512.00B
Tensor12440                                           (8, 8)   512.00B
Tensor12441                                           (8, 1)   512.00B
Tensor12442                                           (2, 8)   512.00B
Tensor12443                                           (8, 8)   512.00B
Tensor12444                                           (8, 1)   512.00B
Tensor12445                                           (2, 8)   512.00B
Tensor12446                                           (8, 8)   512.00B
Tensor12447                                           (8, 1)   512.00B
Tensor12448                                           (2, 8)   512.00B
Tensor12449                                           (8, 8)   512.00B
Tensor12450                                           (8, 1)   512.00B
Tensor12451                                           (2, 1)   512.00B
Tensor12452                                           (2, 8)   512.00B
Tensor12453                                           (8, 8)   512.00B
Tensor12454                                           (8, 1)   512.00B
Tensor12455                                          (50, 1)   512.00B
Tensor12456                                          (2000,)     8.00K
Tensor12457                                          (2000,)     8.00K
Tensor12458                                          (2000,)     8.00K
Tensor12459                                          (2000,)     8.00K
Tensor12460                                             (1,)   512.00B
Tensor12461                                             (1,)   512.00B
Tensor12462                                             (1,)   512.00B
Tensor12463                                             (1,)   512.00B
Tensor12464                                             (1,)   512.00B
Tensor12465                                             (1,)   512.00B
Tensor12466                                             (1,)   512.00B
Tensor12467                                             (1,)   512.00B
Tensor12468                                             (1,)   512.00B
Tensor12469                                             (1,)   512.00B
Tensor12470                                             (1,)   512.00B
Tensor12471                                             (1,)   512.00B
Tensor12472                                             (1,)   512.00B
Tensor12473                                             (1,)   512.00B
Tensor12474                                             (1,)   512.00B
Tensor12475                                             (1,)   512.00B
Tensor12476                                             (1,)   512.00B
Tensor12477                                             (1,)   512.00B
Tensor12478                                             (1,)   512.00B
Tensor12479                                             (1,)   512.00B
Tensor12480                                             (1,)   512.00B
Tensor12481                                             (1,)   512.00B
Tensor12482                                             (1,)   512.00B
Tensor12483                                             (1,)   512.00B
Tensor12484                                             (1,)   512.00B
Tensor12485                                             (1,)   512.00B
Tensor12486                                             (1,)   512.00B
Tensor12487                                             (1,)   512.00B
Tensor12488                                             (1,)   512.00B
Tensor12489                                             (1,)   512.00B
Tensor12490                                          (50, 1)   512.00B
Tensor12491                                           (2, 1)   512.00B
Tensor12492                                           (2, 1)   512.00B
Tensor12493                                           (2, 1)   512.00B
Tensor12494                                           (2, 1)   512.00B
Tensor12495                                           (2, 1)   512.00B
Tensor12496                                           (2, 8)   512.00B
Tensor12497                                           (8, 8)   512.00B
Tensor12498                                           (8, 1)   512.00B
Tensor12499                                           (2, 8)   512.00B
Tensor12500                                           (8, 8)   512.00B
Tensor12501                                           (8, 1)   512.00B
Tensor12502                                           (2, 8)   512.00B
Tensor12503                                           (8, 8)   512.00B
Tensor12504                                           (8, 1)   512.00B
Tensor12505                                           (2, 8)   512.00B
Tensor12506                                           (8, 8)   512.00B
Tensor12507                                           (8, 1)   512.00B
Tensor12508                                           (2, 8)   512.00B
Tensor12509                                           (8, 8)   512.00B
Tensor12510                                           (8, 1)   512.00B
Tensor12511                                        (111709,)   436.50K
Tensor12512                                        (111709,)   436.50K
Tensor12513                                           (256,)     2.00K
Tensor12514                                           (256,)     2.00K
Tensor12515                                           (256,)     2.00K
Tensor12516                                           (256,)     2.00K
Tensor12517                                           (256,)     2.00K
Tensor12518                                           (256,)     2.00K
Tensor12519                                          (2000,)     8.00K
Tensor12520                                          (2000,)     8.00K
Tensor12521                                          (2000,)     8.00K
Tensor12522                                          (2000,)     8.00K
Tensor12523                                             (1,)   512.00B
Tensor12524                                             (1,)   512.00B
Tensor12525                                             (1,)   512.00B
Tensor12526                                             (1,)   512.00B
Tensor12527                                             (1,)   512.00B
Tensor12528                                             (1,)   512.00B
Tensor12529                                             (1,)   512.00B
Tensor12530                                             (1,)   512.00B
Tensor12531                                             (1,)   512.00B
Tensor12532                                             (1,)   512.00B
Tensor12533                                             (1,)   512.00B
Tensor12534                                             (1,)   512.00B
Tensor12535                                             (1,)   512.00B
Tensor12536                                             (1,)   512.00B
Tensor12537                                             (1,)   512.00B
Tensor12538                                             (1,)   512.00B
Tensor12539                                             (1,)   512.00B
Tensor12540                                             (1,)   512.00B
Tensor12541                                             (1,)   512.00B
Tensor12542                                             (1,)   512.00B
Tensor12543                                             (1,)   512.00B
Tensor12544                                             (1,)   512.00B
Tensor12545                                             (1,)   512.00B
Tensor12546                                             (1,)   512.00B
Tensor12547                                             (1,)   512.00B
Tensor12548                                             (1,)   512.00B
Tensor12549                                             (1,)   512.00B
Tensor12550                                             (1,)   512.00B
Tensor12551                                             (1,)   512.00B
Tensor12552                                             (1,)   512.00B
Tensor12553                                          (50, 1)   512.00B
Tensor12554                                           (2, 1)   512.00B
Tensor12555                                           (2, 1)   512.00B
Tensor12556                                           (2, 1)   512.00B
Tensor12557                                           (2, 1)   512.00B
Tensor12558                                           (2, 1)   512.00B
Tensor12559                                           (2, 8)   512.00B
Tensor12560                                           (8, 8)   512.00B
Tensor12561                                           (8, 1)   512.00B
Tensor12562                                           (2, 8)   512.00B
Tensor12563                                           (8, 8)   512.00B
Tensor12564                                           (8, 1)   512.00B
Tensor12565                                           (2, 8)   512.00B
Tensor12566                                           (8, 8)   512.00B
Tensor12567                                           (8, 1)   512.00B
Tensor12568                                           (2, 8)   512.00B
Tensor12569                                           (8, 8)   512.00B
Tensor12570                                           (8, 1)   512.00B
Tensor12571                                           (2, 8)   512.00B
Tensor12572                                           (8, 8)   512.00B
Tensor12573                                           (8, 1)   512.00B
Tensor12574                                          (2000,)     8.00K
Tensor12575                                          (2000,)     8.00K
Tensor12576                                          (2000,)     8.00K
Tensor12577                                          (2000,)     8.00K
Tensor12578                                             (1,)   512.00B
Tensor12579                                             (1,)   512.00B
Tensor12580                                             (1,)   512.00B
Tensor12581                                             (1,)   512.00B
Tensor12582                                             (1,)   512.00B
Tensor12583                                             (1,)   512.00B
Tensor12584                                             (1,)   512.00B
Tensor12585                                             (1,)   512.00B
Tensor12586                                             (1,)   512.00B
Tensor12587                                             (1,)   512.00B
Tensor12588                                             (1,)   512.00B
Tensor12589                                             (1,)   512.00B
Tensor12590                                             (1,)   512.00B
Tensor12591                                             (1,)   512.00B
Tensor12592                                             (1,)   512.00B
Tensor12593                                             (1,)   512.00B
Tensor12594                                             (1,)   512.00B
Tensor12595                                             (1,)   512.00B
Tensor12596                                             (1,)   512.00B
Tensor12597                                             (1,)   512.00B
Tensor12598                                             (1,)   512.00B
Tensor12599                                             (1,)   512.00B
Tensor12600                                             (1,)   512.00B
Tensor12601                                             (1,)   512.00B
Tensor12602                                             (1,)   512.00B
Tensor12603                                             (1,)   512.00B
Tensor12604                                             (1,)   512.00B
Tensor12605                                             (1,)   512.00B
Tensor12606                                             (1,)   512.00B
Tensor12607                                             (1,)   512.00B
Tensor12608                                          (50, 1)   512.00B
Tensor12609                                           (2, 1)   512.00B
Tensor12610                                           (2, 1)   512.00B
Tensor12611                                           (2, 1)   512.00B
Tensor12612                                           (2, 1)   512.00B
Tensor12613                                           (2, 8)   512.00B
Tensor12614                                           (8, 8)   512.00B
Tensor12615                                           (8, 1)   512.00B
Tensor12616                                           (2, 8)   512.00B
Tensor12617                                           (8, 8)   512.00B
Tensor12618                                           (8, 1)   512.00B
Tensor12619                                           (2, 8)   512.00B
Tensor12620                                           (8, 8)   512.00B
Tensor12621                                           (8, 1)   512.00B
Tensor12622                                           (2, 8)   512.00B
Tensor12623                                           (8, 8)   512.00B
Tensor12624                                           (8, 1)   512.00B
Tensor12625                                          (2000,)     8.00K
Tensor12626                                          (2000,)     8.00K
Tensor12627                                          (2000,)     8.00K
Tensor12628                                          (2000,)     8.00K
Tensor12629                                             (1,)   512.00B
Tensor12630                                             (1,)   512.00B
Tensor12631                                             (1,)   512.00B
Tensor12632                                             (1,)   512.00B
Tensor12633                                             (1,)   512.00B
Tensor12634                                             (1,)   512.00B
Tensor12635                                             (1,)   512.00B
Tensor12636                                             (1,)   512.00B
Tensor12637                                             (1,)   512.00B
Tensor12638                                             (1,)   512.00B
Tensor12639                                             (1,)   512.00B
Tensor12640                                             (1,)   512.00B
Tensor12641                                             (1,)   512.00B
Tensor12642                                             (1,)   512.00B
Tensor12643                                             (1,)   512.00B
Tensor12644                                             (1,)   512.00B
Tensor12645                                             (1,)   512.00B
Tensor12646                                             (1,)   512.00B
Tensor12647                                             (1,)   512.00B
Tensor12648                                             (1,)   512.00B
Tensor12649                                             (1,)   512.00B
Tensor12650                                             (1,)   512.00B
Tensor12651                                             (1,)   512.00B
Tensor12652                                             (1,)   512.00B
Tensor12653                                             (1,)   512.00B
Tensor12654                                             (1,)   512.00B
Tensor12655                                             (1,)   512.00B
Tensor12656                                             (1,)   512.00B
Tensor12657                                             (1,)   512.00B
Tensor12658                                             (1,)   512.00B
Tensor12659                                           (2, 1)   512.00B
Tensor12660                                           (2, 1)   512.00B
Tensor12661                                           (2, 1)   512.00B
Tensor12662                                           (2, 1)   512.00B
Tensor12663                                           (2, 1)   512.00B
Tensor12664                                           (2, 8)   512.00B
Tensor12665                                           (8, 8)   512.00B
Tensor12666                                           (8, 1)   512.00B
Tensor12667                                           (2, 8)   512.00B
Tensor12668                                           (8, 8)   512.00B
Tensor12669                                           (8, 1)   512.00B
Tensor12670                                           (2, 8)   512.00B
Tensor12671                                           (8, 8)   512.00B
Tensor12672                                           (8, 1)   512.00B
Tensor12673                                           (2, 8)   512.00B
Tensor12674                                           (8, 8)   512.00B
Tensor12675                                           (8, 1)   512.00B
Tensor12676                                           (2, 8)   512.00B
Tensor12677                                           (8, 8)   512.00B
Tensor12678                                           (8, 1)   512.00B
Tensor12679                                          (50, 1)   512.00B
Tensor12680                                          (50, 1)   512.00B
Tensor12681                                          (2000,)     8.00K
Tensor12682                                          (2000,)     8.00K
Tensor12683                                          (2000,)     8.00K
Tensor12684                                          (2000,)     8.00K
Tensor12685                                             (1,)   512.00B
Tensor12686                                             (1,)   512.00B
Tensor12687                                             (1,)   512.00B
Tensor12688                                             (1,)   512.00B
Tensor12689                                             (1,)   512.00B
Tensor12690                                             (1,)   512.00B
Tensor12691                                             (1,)   512.00B
Tensor12692                                             (1,)   512.00B
Tensor12693                                             (1,)   512.00B
Tensor12694                                             (1,)   512.00B
Tensor12695                                             (1,)   512.00B
Tensor12696                                             (1,)   512.00B
Tensor12697                                             (1,)   512.00B
Tensor12698                                             (1,)   512.00B
Tensor12699                                             (1,)   512.00B
Tensor12700                                             (1,)   512.00B
Tensor12701                                             (1,)   512.00B
Tensor12702                                             (1,)   512.00B
Tensor12703                                             (1,)   512.00B
Tensor12704                                             (1,)   512.00B
Tensor12705                                             (1,)   512.00B
Tensor12706                                             (1,)   512.00B
Tensor12707                                             (1,)   512.00B
Tensor12708                                             (1,)   512.00B
Tensor12709                                             (1,)   512.00B
Tensor12710                                             (1,)   512.00B
Tensor12711                                             (1,)   512.00B
Tensor12712                                             (1,)   512.00B
Tensor12713                                             (1,)   512.00B
Tensor12714                                             (1,)   512.00B
Tensor12715                                          (50, 1)   512.00B
Tensor12716                                          (2000,)     8.00K
Tensor12717                                          (2000,)     8.00K
Tensor12718                                          (2000,)     8.00K
Tensor12719                                          (2000,)     8.00K
Tensor12720                                             (1,)   512.00B
Tensor12721                                             (1,)   512.00B
Tensor12722                                             (1,)   512.00B
Tensor12723                                             (1,)   512.00B
Tensor12724                                             (1,)   512.00B
Tensor12725                                             (1,)   512.00B
Tensor12726                                             (1,)   512.00B
Tensor12727                                             (1,)   512.00B
Tensor12728                                             (1,)   512.00B
Tensor12729                                             (1,)   512.00B
Tensor12730                                             (1,)   512.00B
Tensor12731                                             (1,)   512.00B
Tensor12732                                             (1,)   512.00B
Tensor12733                                             (1,)   512.00B
Tensor12734                                             (1,)   512.00B
Tensor12735                                             (1,)   512.00B
Tensor12736                                             (1,)   512.00B
Tensor12737                                             (1,)   512.00B
Tensor12738                                             (1,)   512.00B
Tensor12739                                             (1,)   512.00B
Tensor12740                                             (1,)   512.00B
Tensor12741                                             (1,)   512.00B
Tensor12742                                             (1,)   512.00B
Tensor12743                                             (1,)   512.00B
Tensor12744                                             (1,)   512.00B
Tensor12745                                             (1,)   512.00B
Tensor12746                                             (1,)   512.00B
Tensor12747                                             (1,)   512.00B
Tensor12748                                             (1,)   512.00B
Tensor12749                                             (1,)   512.00B
Tensor12750                                           (2, 1)   512.00B
Tensor12751                                           (2, 1)   512.00B
Tensor12752                                           (2, 1)   512.00B
Tensor12753                                           (2, 1)   512.00B
Tensor12754                                           (2, 1)   512.00B
Tensor12755                                           (2, 8)   512.00B
Tensor12756                                           (8, 8)   512.00B
Tensor12757                                           (8, 1)   512.00B
Tensor12758                                           (2, 8)   512.00B
Tensor12759                                           (8, 8)   512.00B
Tensor12760                                           (8, 1)   512.00B
Tensor12761                                           (2, 8)   512.00B
Tensor12762                                           (8, 8)   512.00B
Tensor12763                                           (8, 1)   512.00B
Tensor12764                                           (2, 8)   512.00B
Tensor12765                                           (8, 8)   512.00B
Tensor12766                                           (8, 1)   512.00B
Tensor12767                                           (2, 8)   512.00B
Tensor12768                                           (8, 8)   512.00B
Tensor12769                                           (8, 1)   512.00B
Tensor12770                                          (50, 1)   512.00B
Tensor12771                                           (2, 1)   512.00B
Tensor12772                                           (2, 1)   512.00B
Tensor12773                                           (2, 1)   512.00B
Tensor12774                                           (2, 8)   512.00B
Tensor12775                                           (8, 8)   512.00B
Tensor12776                                           (8, 1)   512.00B
Tensor12777                                           (2, 8)   512.00B
Tensor12778                                           (8, 8)   512.00B
Tensor12779                                           (8, 1)   512.00B
Tensor12780                                           (2, 8)   512.00B
Tensor12781                                           (8, 8)   512.00B
Tensor12782                                           (8, 1)   512.00B
Tensor12783                                        (111709,)   436.50K
Tensor12784                                        (111709,)   436.50K
Tensor12785                                           (256,)     2.00K
Tensor12786                                           (256,)     2.00K
Tensor12787                                           (256,)     2.00K
Tensor12788                                           (256,)     2.00K
Tensor12789                                           (256,)     2.00K
Tensor12790                                           (256,)     2.00K
Tensor12791                                           (2, 1)   512.00B
Tensor12792                                           (2, 1)   512.00B
Tensor12793                                           (2, 1)   512.00B
Tensor12794                                           (2, 1)   512.00B
Tensor12795                                           (2, 8)   512.00B
Tensor12796                                           (8, 8)   512.00B
Tensor12797                                           (8, 1)   512.00B
Tensor12798                                           (2, 8)   512.00B
Tensor12799                                           (8, 8)   512.00B
Tensor12800                                           (8, 1)   512.00B
Tensor12801                                           (2, 8)   512.00B
Tensor12802                                           (8, 8)   512.00B
Tensor12803                                           (8, 1)   512.00B
Tensor12804                                           (2, 8)   512.00B
Tensor12805                                           (8, 8)   512.00B
Tensor12806                                           (8, 1)   512.00B
Tensor12807                                        (111709,)   436.50K
Tensor12808                                        (111709,)   436.50K
Tensor12809                                           (256,)     2.00K
Tensor12810                                           (256,)     2.00K
Tensor12811                                           (256,)     2.00K
Tensor12812                                           (256,)     2.00K
Tensor12813                                           (256,)     2.00K
Tensor12814                                           (256,)     2.00K
Tensor12815                                           (2, 1)   512.00B
Tensor12816                                           (2, 1)   512.00B
Tensor12817                                           (2, 1)   512.00B
Tensor12818                                           (2, 1)   512.00B
Tensor12819                                           (2, 1)   512.00B
Tensor12820                                           (2, 8)   512.00B
Tensor12821                                           (8, 8)   512.00B
Tensor12822                                           (8, 1)   512.00B
Tensor12823                                           (2, 8)   512.00B
Tensor12824                                           (8, 8)   512.00B
Tensor12825                                           (8, 1)   512.00B
Tensor12826                                           (2, 8)   512.00B
Tensor12827                                           (8, 8)   512.00B
Tensor12828                                           (8, 1)   512.00B
Tensor12829                                           (2, 8)   512.00B
Tensor12830                                           (8, 8)   512.00B
Tensor12831                                           (8, 1)   512.00B
Tensor12832                                           (2, 8)   512.00B
Tensor12833                                           (8, 8)   512.00B
Tensor12834                                           (8, 1)   512.00B
Tensor12835                                        (111709,)   436.50K
Tensor12836                                        (111709,)   436.50K
Tensor12837                                           (256,)     2.00K
Tensor12838                                           (256,)     2.00K
Tensor12839                                           (256,)     2.00K
Tensor12840                                           (256,)     2.00K
Tensor12841                                           (256,)     2.00K
Tensor12842                                           (256,)     2.00K
Tensor12843                                           (2, 1)   512.00B
Tensor12844                                           (2, 1)   512.00B
Tensor12845                                           (2, 1)   512.00B
Tensor12846                                           (2, 1)   512.00B
Tensor12847                                           (2, 1)   512.00B
Tensor12848                                           (2, 1)   512.00B
Tensor12849                                           (2, 1)   512.00B
Tensor12850                                           (2, 1)   512.00B
Tensor12851                                           (2, 1)   512.00B
Tensor12852                                           (2, 1)   512.00B
Tensor12853                                           (2, 1)   512.00B
Tensor12854                                           (2, 1)   512.00B
Tensor12855                                           (2, 1)   512.00B
Tensor12856                                           (2, 1)   512.00B
Tensor12857                                           (2, 1)   512.00B
Tensor12858                                           (2, 1)   512.00B
Tensor12859                                           (2, 1)   512.00B
Tensor12860                                           (2, 1)   512.00B
Tensor12861                                           (2, 1)   512.00B
Tensor12862                                           (2, 8)   512.00B
Tensor12863                                           (8, 8)   512.00B
Tensor12864                                           (8, 1)   512.00B
Tensor12865                                           (2, 8)   512.00B
Tensor12866                                           (8, 8)   512.00B
Tensor12867                                           (8, 1)   512.00B
Tensor12868                                           (2, 8)   512.00B
Tensor12869                                           (8, 8)   512.00B
Tensor12870                                           (8, 1)   512.00B
Tensor12871                                           (2, 8)   512.00B
Tensor12872                                           (8, 8)   512.00B
Tensor12873                                           (8, 1)   512.00B
Tensor12874                                           (2, 8)   512.00B
Tensor12875                                           (8, 8)   512.00B
Tensor12876                                           (8, 1)   512.00B
Tensor12877                                           (2, 8)   512.00B
Tensor12878                                           (8, 8)   512.00B
Tensor12879                                           (8, 1)   512.00B
Tensor12880                                           (2, 8)   512.00B
Tensor12881                                           (8, 8)   512.00B
Tensor12882                                           (8, 1)   512.00B
Tensor12883                                           (2, 8)   512.00B
Tensor12884                                           (8, 8)   512.00B
Tensor12885                                           (8, 1)   512.00B
Tensor12886                                           (2, 8)   512.00B
Tensor12887                                           (8, 8)   512.00B
Tensor12888                                           (8, 1)   512.00B
Tensor12889                                           (2, 8)   512.00B
Tensor12890                                           (8, 8)   512.00B
Tensor12891                                           (8, 1)   512.00B
Tensor12892                                           (2, 8)   512.00B
Tensor12893                                           (8, 8)   512.00B
Tensor12894                                           (8, 1)   512.00B
Tensor12895                                           (2, 8)   512.00B
Tensor12896                                           (8, 8)   512.00B
Tensor12897                                           (8, 1)   512.00B
Tensor12898                                           (2, 8)   512.00B
Tensor12899                                           (8, 8)   512.00B
Tensor12900                                           (8, 1)   512.00B
Tensor12901                                           (2, 8)   512.00B
Tensor12902                                           (8, 8)   512.00B
Tensor12903                                           (8, 1)   512.00B
Tensor12904                                           (2, 8)   512.00B
Tensor12905                                           (8, 8)   512.00B
Tensor12906                                           (8, 1)   512.00B
Tensor12907                                           (2, 8)   512.00B
Tensor12908                                           (8, 8)   512.00B
Tensor12909                                           (8, 1)   512.00B
Tensor12910                                           (2, 8)   512.00B
Tensor12911                                           (8, 8)   512.00B
Tensor12912                                           (8, 1)   512.00B
Tensor12913                                           (2, 8)   512.00B
Tensor12914                                           (8, 8)   512.00B
Tensor12915                                           (8, 1)   512.00B
Tensor12916                                           (2, 8)   512.00B
Tensor12917                                           (8, 8)   512.00B
Tensor12918                                           (8, 1)   512.00B
Tensor12919                                        (111709,)   436.50K
Tensor12920                                        (111709,)   436.50K
Tensor12921                                        (111709,)   436.50K
Tensor12922                                        (111709,)   436.50K
Tensor12923                                        (111709,)   436.50K
Tensor12924                                        (111709,)   436.50K
Tensor12925                                        (111709,)   436.50K
Tensor12926                                        (111709,)   436.50K
Tensor12927                                        (111709,)   436.50K
Tensor12928                                        (111709,)   436.50K
Tensor12929                                        (111709,)   436.50K
Tensor12930                                        (111709,)   436.50K
Tensor12931                                        (111709,)   436.50K
Tensor12932                                        (111709,)   436.50K
Tensor12933                                        (111709,)   436.50K
Tensor12934                                        (111709,)   436.50K
Tensor12935                                        (111709,)   436.50K
Tensor12936                                        (111709,)   436.50K
Tensor12937                                        (111709,)   436.50K
Tensor12938                                        (111709,)   436.50K
Tensor12939                                        (111709,)   436.50K
Tensor12940                                        (111709,)   436.50K
Tensor12941                                           (2, 1)   512.00B
Tensor12942                                           (2, 1)   512.00B
Tensor12943                                           (2, 1)   512.00B
Tensor12944                                           (2, 1)   512.00B
Tensor12945                                           (2, 1)   512.00B
Tensor12946                                           (2, 1)   512.00B
Tensor12947                                           (2, 1)   512.00B
Tensor12948                                           (2, 1)   512.00B
Tensor12949                                           (2, 1)   512.00B
Tensor12950                                           (2, 1)   512.00B
Tensor12951                                           (2, 1)   512.00B
Tensor12952                                           (2, 1)   512.00B
Tensor12953                                           (2, 1)   512.00B
Tensor12954                                           (2, 1)   512.00B
Tensor12955                                           (2, 1)   512.00B
Tensor12956                                           (2, 1)   512.00B
Tensor12957                                           (2, 1)   512.00B
Tensor12958                                           (2, 1)   512.00B
Tensor12959                                           (2, 1)   512.00B
Tensor12960                                           (2, 1)   512.00B
Tensor12961                                           (2, 1)   512.00B
Tensor12962                                           (2, 1)   512.00B
Tensor12963                                           (2, 1)   512.00B
Tensor12964                                           (2, 1)   512.00B
Tensor12965                                           (2, 1)   512.00B
Tensor12966                                           (2, 1)   512.00B
Tensor12967                                           (2, 1)   512.00B
Tensor12968                                           (2, 1)   512.00B
Tensor12969                                           (2, 1)   512.00B
Tensor12970                                           (2, 1)   512.00B
Tensor12971                                           (2, 1)   512.00B
Tensor12972                                           (2, 1)   512.00B
Tensor12973                                           (2, 1)   512.00B
Tensor12974                                           (2, 1)   512.00B
Tensor12975                                           (2, 1)   512.00B
Tensor12976                                           (2, 1)   512.00B
Tensor12977                                           (2, 1)   512.00B
Tensor12978                                           (2, 1)   512.00B
Tensor12979                                           (2, 1)   512.00B
Tensor12980                                           (2, 1)   512.00B
Tensor12981                                           (2, 1)   512.00B
Tensor12982                                           (2, 1)   512.00B
Tensor12983                                           (2, 1)   512.00B
Tensor12984                                           (2, 1)   512.00B
Tensor12985                                           (2, 1)   512.00B
Tensor12986                                           (2, 1)   512.00B
Tensor12987                                           (2, 1)   512.00B
Tensor12988                                           (2, 1)   512.00B
Tensor12989                                           (2, 1)   512.00B
Tensor12990                                           (2, 1)   512.00B
Tensor12991                                           (2, 1)   512.00B
Tensor12992                                           (2, 1)   512.00B
Tensor12993                                           (2, 1)   512.00B
Tensor12994                                           (2, 1)   512.00B
Tensor12995                                           (2, 1)   512.00B
Tensor12996                                           (2, 1)   512.00B
Tensor12997                                           (2, 1)   512.00B
Tensor12998                                           (2, 1)   512.00B
Tensor12999                                           (2, 1)   512.00B
Tensor13000                                           (2, 1)   512.00B
Tensor13001                                           (2, 1)   512.00B
Tensor13002                                           (2, 1)   512.00B
Tensor13003                                           (2, 1)   512.00B
Tensor13004                                           (2, 1)   512.00B
Tensor13005                                           (2, 1)   512.00B
Tensor13006                                           (2, 8)   512.00B
Tensor13007                                           (8, 8)   512.00B
Tensor13008                                           (8, 1)   512.00B
Tensor13009                                           (2, 8)   512.00B
Tensor13010                                           (8, 8)   512.00B
Tensor13011                                           (8, 1)   512.00B
Tensor13012                                           (2, 8)   512.00B
Tensor13013                                           (8, 8)   512.00B
Tensor13014                                           (8, 1)   512.00B
Tensor13015                                           (2, 8)   512.00B
Tensor13016                                           (8, 8)   512.00B
Tensor13017                                           (8, 1)   512.00B
Tensor13018                                           (2, 8)   512.00B
Tensor13019                                           (8, 8)   512.00B
Tensor13020                                           (8, 1)   512.00B
Tensor13021                                           (2, 8)   512.00B
Tensor13022                                           (8, 8)   512.00B
Tensor13023                                           (8, 1)   512.00B
Tensor13024                                           (2, 8)   512.00B
Tensor13025                                           (8, 8)   512.00B
Tensor13026                                           (8, 1)   512.00B
Tensor13027                                           (2, 8)   512.00B
Tensor13028                                           (8, 8)   512.00B
Tensor13029                                           (8, 1)   512.00B
Tensor13030                                           (2, 8)   512.00B
