Element type                                            Size  Used MEM
Parameter2003.grad                                      (8,)     0.00B
Parameter2004                                         (2, 8)   512.00B
Parameter2004.grad                                    (2, 8)     0.00B
Parameter2005                                           (2,)   512.00B
Parameter2005.grad                                      (2,)     0.00B
Parameter2006                                         (8, 1)   512.00B
Parameter2006.grad                                    (8, 1)     0.00B
Parameter2007                                           (8,)   512.00B
Parameter2007.grad                                      (8,)     0.00B
Parameter2008                                         (8, 8)   512.00B
Parameter2008.grad                                    (8, 8)     0.00B
Parameter2009                                           (8,)   512.00B
Parameter2009.grad                                      (8,)     0.00B
Parameter2010                                         (2, 8)   512.00B
Parameter2010.grad                                    (2, 8)     0.00B
Parameter2011                                           (2,)   512.00B
Parameter2011.grad                                      (2,)     0.00B
Parameter2012                                         (8, 1)   512.00B
Parameter2012.grad                                    (8, 1)     0.00B
Parameter2013                                           (8,)   512.00B
Parameter2013.grad                                      (8,)     0.00B
Parameter2014                                         (8, 8)   512.00B
Parameter2014.grad                                    (8, 8)     0.00B
Parameter2015                                           (8,)   512.00B
Parameter2015.grad                                      (8,)     0.00B
Parameter2016                                         (2, 8)   512.00B
Parameter2016.grad                                    (2, 8)     0.00B
Parameter2017                                           (2,)   512.00B
Parameter2017.grad                                      (2,)     0.00B
Parameter2018                                         (8, 1)   512.00B
Parameter2018.grad                                    (8, 1)     0.00B
Parameter2019                                           (8,)   512.00B
Parameter2019.grad                                      (8,)     0.00B
Parameter2020                                         (8, 8)   512.00B
Parameter2020.grad                                    (8, 8)     0.00B
Parameter2021                                           (8,)   512.00B
Parameter2021.grad                                      (8,)     0.00B
Parameter2022                                         (2, 8)   512.00B
Parameter2022.grad                                    (2, 8)     0.00B
Parameter2023                                           (2,)   512.00B
Parameter2023.grad                                      (2,)     0.00B
Parameter2024                                         (8, 1)   512.00B
Parameter2024.grad                                    (8, 1)     0.00B
Parameter2025                                           (8,)   512.00B
Parameter2025.grad                                      (8,)     0.00B
Parameter2026                                         (8, 8)   512.00B
Parameter2026.grad                                    (8, 8)     0.00B
Parameter2027                                           (8,)   512.00B
Parameter2027.grad                                      (8,)     0.00B
Parameter2028                                         (2, 8)   512.00B
Parameter2028.grad                                    (2, 8)     0.00B
Parameter2029                                           (2,)   512.00B
Parameter2029.grad                                      (2,)     0.00B
Tensor2030                                         (1000, 1)     4.00K
Tensor2031                                              (1,)   512.00B
Tensor2032                                              (1,)   512.00B
Tensor2033                                         (1000, 1)     4.00K
Tensor2034                                              (1,)   512.00B
Tensor2035                                              (1,)   512.00B
Tensor2036                                         (1000, 1)     4.00K
Tensor2037                                              (1,)   512.00B
Tensor2038                                              (1,)   512.00B
Tensor2039                                         (1000, 1)     4.00K
Tensor2040                                              (1,)   512.00B
Tensor2041                                              (1,)   512.00B
Tensor2042                                         (1000, 1)     4.00K
Tensor2043                                              (1,)   512.00B
Tensor2044                                              (1,)   512.00B
Tensor2045                                              (1,)   512.00B
Tensor2046                                              (1,)   512.00B
Tensor2047                                              (1,)   512.00B
Tensor2048                                              (1,)   512.00B
Tensor2049                                              (1,)   512.00B
Tensor2050                                              (1,)   512.00B
Tensor2051                                         (1000, 1)     4.00K
Tensor2052                                         (1000, 1)     4.00K
Tensor2053                                         (1000, 1)     4.00K
Tensor2054                                         (1000, 1)     0.00B
Tensor2055                                         (1000, 1)     4.00K
Tensor2056                                         (1000, 1)     0.00B
Tensor2057                                         (1000, 1)     4.00K
Tensor2058                                         (1000, 1)     0.00B
Tensor2059                                         (1000, 1)     4.00K
Tensor2060                                         (1000, 1)     0.00B
Tensor2061                                         (1000, 1)     4.00K
Tensor2062                                         (1000, 1)     0.00B
Tensor2063                                         (1000, 1)     4.00K
Tensor2064                                         (1000, 1)     0.00B
Tensor2065                                         (1000, 1)     4.00K
Tensor2066                                         (1000, 1)     0.00B
Tensor2067                                         (1000, 1)     4.00K
Tensor2068                                         (1000, 1)     0.00B
Tensor2069                                         (1000, 1)     4.00K
Tensor2070                                              (1,)   512.00B
Tensor2071                                              (1,)   512.00B
Tensor2072                                              (1,)   512.00B
Tensor2073                                              (1,)   512.00B
Tensor2074                                              (1,)   512.00B
Tensor2075                                              (1,)   512.00B
Tensor2076                                              (1,)   512.00B
Tensor2077                                              (1,)   512.00B
Tensor2078                                              (1,)   512.00B
Tensor2079                                              (1,)   512.00B
Tensor2080                                              (1,)   512.00B
Tensor2081                                              (1,)   512.00B
Tensor2082                                              (1,)   512.00B
Tensor2083                                              (1,)   512.00B
Tensor2084                                              (1,)   512.00B
Tensor2085                                              (1,)   512.00B
Tensor2086                                              (1,)   512.00B
Tensor2087                                              (1,)   512.00B
Tensor2088                                              (1,)   512.00B
Parameter2089                                       (256, 1)     1.00K
Parameter2090                                         (256,)     1.00K
Tensor2091                                          (256, 1)     1.00K
Tensor2092                                            (256,)     2.00K
Parameter2093                                    (256, 1117)     1.09M
Parameter2094                                         (256,)     1.00K
Parameter2095                                       (2, 256)     2.00K
Parameter2096                                           (2,)   512.00B
Tensor2097                                          (2, 256)     2.00K
Tensor2098                                              (2,)   512.00B
Tensor2099                                         (111709,)   436.50K
Tensor2100                                         (111709,)   436.50K
Tensor2101                                         (1000, 1)     4.00K
Parameter2102                                       (256, 1)     1.00K
Parameter2103                                         (256,)     1.00K
Tensor2104                                          (256, 1)     1.00K
Tensor2105                                            (256,)     2.00K
Parameter2106                                    (256, 1117)     1.09M
Parameter2107                                         (256,)     1.00K
Parameter2108                                       (2, 256)     2.00K
Parameter2109                                           (2,)   512.00B
Tensor2110                                          (2, 256)     2.00K
Tensor2111                                              (2,)   512.00B
Parameter2112                                       (256, 1)     1.00K
Parameter2113                                         (256,)     1.00K
Tensor2114                                          (256, 1)     1.00K
Tensor2115                                            (256,)     2.00K
Parameter2116                                    (256, 1117)     1.09M
Parameter2117                                         (256,)     1.00K
Parameter2118                                       (2, 256)     2.00K
Parameter2119                                           (2,)   512.00B
Tensor2120                                          (2, 256)     2.00K
Tensor2121                                              (2,)   512.00B
Parameter2122                                       (11170,)    44.00K
Parameter2123                                (64, 175, 1746)    74.60M
Parameter2124                                 (64, 175, 175)     7.48M
Parameter2125                                        (2234,)     9.00K
Parameter2126                                  (64, 35, 175)     1.50M
Parameter2127                                   (64, 35, 35)   306.50K
Parameter2128                                        (1117,)     4.50K
Parameter2129                                  (16, 70, 140)   612.50K
Parameter2130                                   (16, 70, 70)   306.50K
Parameter2131                                         (8, 1)   512.00B
Parameter2132                                           (8,)   512.00B
Tensor2133                                            (8, 1)   512.00B
Parameter2134                                         (8, 8)   512.00B
Parameter2135                                           (8,)   512.00B
Tensor2136                                            (8, 8)   512.00B
Parameter2137                                         (2, 8)   512.00B
Parameter2138                                           (2,)   512.00B
Tensor2139                                            (2, 8)   512.00B
Parameter2140                                         (8, 1)   512.00B
Parameter2141                                           (8,)   512.00B
Tensor2142                                            (8, 1)   512.00B
Parameter2143                                         (8, 8)   512.00B
Parameter2144                                           (8,)   512.00B
Tensor2145                                            (8, 8)   512.00B
Parameter2146                                         (2, 8)   512.00B
Parameter2147                                           (2,)   512.00B
Tensor2148                                            (2, 8)   512.00B
Parameter2149                                         (8, 1)   512.00B
Parameter2150                                           (8,)   512.00B
Tensor2151                                            (8, 1)   512.00B
Parameter2152                                         (8, 8)   512.00B
Parameter2153                                           (8,)   512.00B
Tensor2154                                            (8, 8)   512.00B
Parameter2155                                         (2, 8)   512.00B
Parameter2156                                           (2,)   512.00B
Tensor2157                                            (2, 8)   512.00B
Parameter2158                                         (8, 1)   512.00B
Parameter2159                                           (8,)   512.00B
Tensor2160                                            (8, 1)   512.00B
Parameter2161                                         (8, 8)   512.00B
Parameter2162                                           (8,)   512.00B
Tensor2163                                            (8, 8)   512.00B
Parameter2164                                         (2, 8)   512.00B
Parameter2165                                           (2,)   512.00B
Tensor2166                                            (2, 8)   512.00B
Parameter2167                                         (8, 1)   512.00B
Parameter2168                                           (8,)   512.00B
Tensor2169                                            (8, 1)   512.00B
Parameter2170                                         (8, 8)   512.00B
Parameter2171                                           (8,)   512.00B
Tensor2172                                            (8, 8)   512.00B
Parameter2173                                         (2, 8)   512.00B
Parameter2174                                           (2,)   512.00B
Tensor2175                                            (2, 8)   512.00B
Tensor2176                                            (8, 1)   512.00B
Tensor2177                                            (8, 8)   512.00B
Tensor2178                                            (2, 8)   512.00B
Tensor2179                                            (8, 1)   512.00B
Tensor2180                                            (8, 8)   512.00B
Tensor2181                                            (2, 8)   512.00B
Tensor2182                                            (8, 1)   512.00B
Tensor2183                                            (8, 8)   512.00B
Tensor2184                                            (2, 8)   512.00B
Tensor2185                                            (8, 1)   512.00B
Tensor2186                                            (8, 8)   512.00B
Tensor2187                                            (2, 8)   512.00B
Tensor2188                                            (8, 1)   512.00B
Tensor2189                                            (8, 8)   512.00B
Tensor2190                                            (2, 8)   512.00B
Parameter2191                                     (256, 256)   256.00K
Parameter2192                                         (256,)     1.00K
Tensor2193                                        (256, 256)   256.00K
Tensor2194                                            (256,)     2.00K
Parameter2195                                     (256, 256)   256.00K
Parameter2196                                         (256,)     1.00K
Tensor2197                                        (256, 256)   256.00K
Tensor2198                                            (256,)     2.00K
Parameter2199                                     (256, 256)   256.00K
Parameter2200                                         (256,)     1.00K
Tensor2201                                        (256, 256)   256.00K
Tensor2202                                            (256,)     2.00K
Parameter2203                                     (256, 256)   256.00K
Parameter2204                                         (256,)     1.00K
Tensor2205                                        (256, 256)   256.00K
Tensor2206                                            (256,)     2.00K
Parameter2207                                     (256, 256)   256.00K
Parameter2208                                         (256,)     1.00K
Tensor2209                                        (256, 256)   256.00K
Tensor2210                                            (256,)     2.00K
Parameter2211                                     (256, 256)   256.00K
Parameter2212                                         (256,)     1.00K
Tensor2213                                        (256, 256)   256.00K
Tensor2214                                            (256,)     2.00K
-------------------------------------------------------------------------------
Total Tensors: 303323942 	Used Memory: 1.05G
The allocated memory on cuda:0: 1.05G
Memory differs due to the matrix alignment or invisible gradient buffer tensors
-------------------------------------------------------------------------------
-------------------------------------------------------------------------------
Storage on cpu
Tensor2215                                           (50, 1)   512.00B
Tensor2216                                            (300,)     2.50K
Tensor2217                                            (270,)     0.00B
Tensor2218                                             (30,)     0.00B
Tensor2219                                              (1,)   512.00B
Tensor2220                                              (1,)   512.00B
Tensor2221                                              (1,)   512.00B
Tensor2222                                              (1,)   512.00B
Tensor2223                                              (1,)   512.00B
Tensor2224                                              (1,)   512.00B
Tensor2225                                              (1,)   512.00B
Tensor2226                                              (1,)   512.00B
Tensor2227                                              (1,)   512.00B
Tensor2228                                              (1,)   512.00B
Tensor2229                                              (1,)   512.00B
Tensor2230                                              (1,)   512.00B
Tensor2231                                              (1,)   512.00B
Tensor2232                                              (1,)   512.00B
Tensor2233                                              (1,)   512.00B
Tensor2234                                              (1,)   512.00B
Tensor2235                                              (1,)   512.00B
Tensor2236                                              (1,)   512.00B
Tensor2237                                              (1,)   512.00B
Tensor2238                                              (1,)   512.00B
Tensor2239                                              (1,)   512.00B
Tensor2240                                              (1,)   512.00B
Tensor2241                                              (1,)   512.00B
Tensor2242                                              (1,)   512.00B
Tensor2243                                              (1,)   512.00B
Tensor2244                                              (1,)   512.00B
Tensor2245                                              (1,)   512.00B
Tensor2246                                              (1,)   512.00B
Tensor2247                                              (1,)   512.00B
Tensor2248                                              (1,)   512.00B
Tensor2249                                              (1,)   512.00B
Tensor2250                                              (1,)   512.00B
Tensor2251                                              (1,)   512.00B
Tensor2252                                              (1,)   512.00B
Tensor2253                                              (1,)   512.00B
Tensor2254                                              (1,)   512.00B
Tensor2255                                              (1,)   512.00B
Tensor2256                                              (1,)   512.00B
Tensor2257                                              (1,)   512.00B
Tensor2258                                            (2, 1)   512.00B
Tensor2259                                            (2, 1)   512.00B
Tensor2260                                            (2, 1)   512.00B
Tensor2261                                            (2, 1)   512.00B
Tensor2262                                            (2, 1)   512.00B
Tensor2263                                            (2, 8)   512.00B
Tensor2264                                            (8, 8)   512.00B
Tensor2265                                            (8, 1)   512.00B
Tensor2266                                            (2, 8)   512.00B
Tensor2267                                            (8, 8)   512.00B
Tensor2268                                            (8, 1)   512.00B
Tensor2269                                            (2, 8)   512.00B
Tensor2270                                            (8, 8)   512.00B
Tensor2271                                            (8, 1)   512.00B
Tensor2272                                            (2, 8)   512.00B
Tensor2273                                            (8, 8)   512.00B
Tensor2274                                            (8, 1)   512.00B
Tensor2275                                            (2, 8)   512.00B
Tensor2276                                            (8, 8)   512.00B
Tensor2277                                            (8, 1)   512.00B
Tensor2278                                            (256,)     2.00K
Tensor2279                                            (256,)     2.00K
Tensor2280                                            (256,)     2.00K
Tensor2281                                            (256,)     2.00K
Tensor2282                                            (256,)     2.00K
Tensor2283                                            (256,)     2.00K
Tensor2284                                         (111709,)   436.50K
Tensor2285                                         (111709,)   436.50K
Tensor2286                                            (8, 1)   512.00B
Tensor2287                                            (8, 8)   512.00B
Tensor2288                                            (2, 8)   512.00B
Tensor2289                                            (2, 1)   512.00B
Tensor2290                                            (8, 1)   512.00B
Tensor2291                                            (8, 8)   512.00B
Tensor2292                                            (2, 8)   512.00B
Tensor2293                                            (2, 1)   512.00B
Tensor2294                                            (8, 1)   512.00B
Tensor2295                                            (8, 8)   512.00B
Tensor2296                                            (2, 8)   512.00B
Tensor2297                                            (2, 1)   512.00B
Tensor2298                                           (2000,)     8.00K
Tensor2299                                           (2000,)     8.00K
Tensor2300                                           (2000,)     8.00K
Tensor2301                                           (2000,)     8.00K
Tensor2302                                              (1,)   512.00B
Tensor2303                                              (1,)   512.00B
Tensor2304                                              (1,)   512.00B
Tensor2305                                              (1,)   512.00B
Tensor2306                                              (1,)   512.00B
Tensor2307                                              (1,)   512.00B
Tensor2308                                              (1,)   512.00B
Tensor2309                                              (1,)   512.00B
Tensor2310                                              (1,)   512.00B
Tensor2311                                              (1,)   512.00B
Tensor2312                                              (1,)   512.00B
Tensor2313                                              (1,)   512.00B
Tensor2314                                              (1,)   512.00B
Tensor2315                                              (1,)   512.00B
Tensor2316                                              (1,)   512.00B
Tensor2317                                              (1,)   512.00B
Tensor2318                                              (1,)   512.00B
Tensor2319                                              (1,)   512.00B
Tensor2320                                              (1,)   512.00B
Tensor2321                                              (1,)   512.00B
Tensor2322                                              (1,)   512.00B
Tensor2323                                              (1,)   512.00B
Tensor2324                                              (1,)   512.00B
Tensor2325                                              (1,)   512.00B
Tensor2326                                              (1,)   512.00B
Tensor2327                                              (1,)   512.00B
Tensor2328                                              (1,)   512.00B
Tensor2329                                              (1,)   512.00B
Tensor2330                                              (1,)   512.00B
Tensor2331                                              (1,)   512.00B
Tensor2332                                            (2, 1)   512.00B
Tensor2333                                            (2, 1)   512.00B
Tensor2334                                            (2, 8)   512.00B
Tensor2335                                            (8, 8)   512.00B
Tensor2336                                            (8, 1)   512.00B
Tensor2337                                            (2, 8)   512.00B
Tensor2338                                            (8, 8)   512.00B
Tensor2339                                            (8, 1)   512.00B
Tensor2340                                              (1,)   512.00B
Tensor2341                                           (50, 1)   512.00B
Tensor2342                                         (111709,)   436.50K
Tensor2343                                         (111709,)   436.50K
Tensor2344                                            (256,)     2.00K
Tensor2345                                            (256,)     2.00K
Tensor2346                                            (256,)     2.00K
Tensor2347                                            (256,)     2.00K
Tensor2348                                            (256,)     2.00K
Tensor2349                                            (256,)     2.00K
Tensor2350                                            (2, 1)   512.00B
Tensor2351                                            (2, 1)   512.00B
Tensor2352                                            (2, 1)   512.00B
Tensor2353                                            (2, 1)   512.00B
Tensor2354                                            (2, 1)   512.00B
Tensor2355                                            (2, 1)   512.00B
Tensor2356                                            (2, 1)   512.00B
Tensor2357                                            (2, 1)   512.00B
Tensor2358                                            (2, 1)   512.00B
Tensor2359                                            (2, 1)   512.00B
Tensor2360                                         (111709,)   436.50K
Tensor2361                                         (111709,)   436.50K
Tensor2362                                            (2, 8)   512.00B
Tensor2363                                            (8, 8)   512.00B
Tensor2364                                            (8, 1)   512.00B
Tensor2365                                            (2, 8)   512.00B
Tensor2366                                            (8, 8)   512.00B
Tensor2367                                            (8, 1)   512.00B
Tensor2368                                            (2, 8)   512.00B
Tensor2369                                            (8, 8)   512.00B
Tensor2370                                            (8, 1)   512.00B
Tensor2371                                            (2, 8)   512.00B
Tensor2372                                            (8, 8)   512.00B
Tensor2373                                            (8, 1)   512.00B
Tensor2374                                            (2, 8)   512.00B
Tensor2375                                            (8, 8)   512.00B
Tensor2376                                            (8, 1)   512.00B
Tensor2377                                            (2, 8)   512.00B
Tensor2378                                            (8, 8)   512.00B
Tensor2379                                            (8, 1)   512.00B
Tensor2380                                            (2, 8)   512.00B
Tensor2381                                            (8, 8)   512.00B
Tensor2382                                            (8, 1)   512.00B
Tensor2383                                            (2, 8)   512.00B
Tensor2384                                            (8, 8)   512.00B
Tensor2385                                            (8, 1)   512.00B
Tensor2386                                            (2, 8)   512.00B
Tensor2387                                            (8, 8)   512.00B
Tensor2388                                            (8, 1)   512.00B
Tensor2389                                            (2, 8)   512.00B
Tensor2390                                            (8, 8)   512.00B
Tensor2391                                            (8, 1)   512.00B
Tensor2392                                            (256,)     2.00K
Tensor2393                                            (256,)     2.00K
Tensor2394                                            (256,)     2.00K
Tensor2395                                            (256,)     2.00K
Tensor2396                                            (256,)     2.00K
Tensor2397                                            (256,)     2.00K
Tensor2398                                           (50, 1)   512.00B
Tensor2399                                            (256,)     2.00K
Tensor2400                                            (256,)     2.00K
Tensor2401                                            (256,)     2.00K
Tensor2402                                            (256,)     2.00K
Tensor2403                                            (256,)     2.00K
Tensor2404                                            (256,)     2.00K
Tensor2405                                         (111709,)   436.50K
Tensor2406                                         (111709,)   436.50K
Tensor2407                                            (8, 1)   512.00B
Tensor2408                                            (8, 8)   512.00B
Tensor2409                                            (2, 8)   512.00B
Tensor2410                                            (2, 1)   512.00B
Tensor2411                                            (8, 1)   512.00B
Tensor2412                                            (8, 8)   512.00B
Tensor2413                                            (2, 8)   512.00B
Tensor2414                                            (2, 1)   512.00B
Tensor2415                                            (8, 1)   512.00B
Tensor2416                                            (8, 8)   512.00B
Tensor2417                                            (2, 8)   512.00B
Tensor2418                                            (2, 1)   512.00B
Tensor2419                                            (8, 1)   512.00B
Tensor2420                                            (8, 8)   512.00B
Tensor2421                                            (2, 8)   512.00B
Tensor2422                                            (2, 1)   512.00B
Tensor2423                                            (8, 1)   512.00B
Tensor2424                                            (8, 8)   512.00B
Tensor2425                                            (2, 8)   512.00B
Tensor2426                                            (2, 1)   512.00B
Tensor2427                                            (2, 1)   512.00B
Tensor2428                                            (2, 8)   512.00B
Tensor2429                                            (8, 8)   512.00B
Tensor2430                                            (8, 1)   512.00B
Tensor2431                                            (2, 1)   512.00B
Tensor2432                                            (2, 8)   512.00B
Tensor2433                                            (8, 8)   512.00B
Tensor2434                                            (8, 1)   512.00B
Tensor2435                                            (2, 1)   512.00B
Tensor2436                                            (2, 8)   512.00B
Tensor2437                                            (8, 8)   512.00B
Tensor2438                                            (8, 1)   512.00B
Tensor2439                                            (2, 1)   512.00B
Tensor2440                                            (2, 8)   512.00B
Tensor2441                                            (8, 8)   512.00B
Tensor2442                                            (8, 1)   512.00B
Tensor2443                                            (2, 1)   512.00B
Tensor2444                                            (2, 8)   512.00B
Tensor2445                                            (8, 8)   512.00B
Tensor2446                                            (8, 1)   512.00B
Tensor2447                                           (2000,)     8.00K
Tensor2448                                           (2000,)     8.00K
Tensor2449                                           (2000,)     8.00K
Tensor2450                                           (2000,)     8.00K
Tensor2451                                              (1,)   512.00B
Tensor2452                                              (1,)   512.00B
Tensor2453                                              (1,)   512.00B
Tensor2454                                              (1,)   512.00B
Tensor2455                                              (1,)   512.00B
Tensor2456                                              (1,)   512.00B
Tensor2457                                              (1,)   512.00B
Tensor2458                                              (1,)   512.00B
Tensor2459                                              (1,)   512.00B
Tensor2460                                              (1,)   512.00B
Tensor2461                                              (1,)   512.00B
Tensor2462                                              (1,)   512.00B
Tensor2463                                              (1,)   512.00B
Tensor2464                                              (1,)   512.00B
Tensor2465                                              (1,)   512.00B
Tensor2466                                              (1,)   512.00B
Tensor2467                                              (1,)   512.00B
Tensor2468                                              (1,)   512.00B
Tensor2469                                              (1,)   512.00B
Tensor2470                                              (1,)   512.00B
Tensor2471                                              (1,)   512.00B
Tensor2472                                              (1,)   512.00B
Tensor2473                                              (1,)   512.00B
Tensor2474                                              (1,)   512.00B
Tensor2475                                              (1,)   512.00B
Tensor2476                                              (1,)   512.00B
Tensor2477                                              (1,)   512.00B
Tensor2478                                              (1,)   512.00B
Tensor2479                                              (1,)   512.00B
Tensor2480                                              (1,)   512.00B
Tensor2481                                           (50, 1)   512.00B
Tensor2482                                            (2, 1)   512.00B
Tensor2483                                            (256,)     2.00K
Tensor2484                                            (256,)     2.00K
Tensor2485                                            (256,)     2.00K
Tensor2486                                            (256,)     2.00K
Tensor2487                                            (256,)     2.00K
Tensor2488                                            (256,)     2.00K
Tensor2489                                         (111709,)   436.50K
Tensor2490                                         (111709,)   436.50K
Tensor2491                                            (8, 1)   512.00B
Tensor2492                                            (8, 8)   512.00B
Tensor2493                                            (2, 8)   512.00B
Tensor2494                                            (2, 1)   512.00B
Tensor2495                                            (8, 1)   512.00B
Tensor2496                                            (8, 8)   512.00B
Tensor2497                                            (2, 8)   512.00B
Tensor2498                                            (2, 1)   512.00B
Tensor2499                                            (8, 1)   512.00B
Tensor2500                                            (8, 8)   512.00B
Tensor2501                                            (2, 8)   512.00B
Tensor2502                                            (2, 1)   512.00B
Tensor2503                                            (2, 8)   512.00B
Tensor2504                                            (8, 8)   512.00B
Tensor2505                                            (8, 1)   512.00B
Tensor2506                                            (2, 1)   512.00B
Tensor2507                                            (2, 8)   512.00B
Tensor2508                                            (8, 8)   512.00B
Tensor2509                                            (8, 1)   512.00B
Tensor2510                                            (2, 1)   512.00B
Tensor2511                                            (2, 8)   512.00B
Tensor2512                                            (8, 8)   512.00B
Tensor2513                                            (8, 1)   512.00B
Tensor2514                                            (2, 1)   512.00B
Tensor2515                                            (2, 1)   512.00B
Tensor2516                                            (2, 8)   512.00B
Tensor2517                                            (8, 8)   512.00B
Tensor2518                                            (8, 1)   512.00B
Tensor2519                                            (2, 8)   512.00B
Tensor2520                                            (8, 8)   512.00B
Tensor2521                                            (8, 1)   512.00B
Tensor2522                                           (2000,)     8.00K
Tensor2523                                           (2000,)     8.00K
Tensor2524                                           (2000,)     8.00K
Tensor2525                                           (2000,)     8.00K
Tensor2526                                              (1,)   512.00B
Tensor2527                                              (1,)   512.00B
Tensor2528                                              (1,)   512.00B
Tensor2529                                              (1,)   512.00B
Tensor2530                                              (1,)   512.00B
Tensor2531                                              (1,)   512.00B
Tensor2532                                              (1,)   512.00B
Tensor2533                                              (1,)   512.00B
Tensor2534                                              (1,)   512.00B
Tensor2535                                              (1,)   512.00B
Tensor2536                                              (1,)   512.00B
Tensor2537                                              (1,)   512.00B
Tensor2538                                              (1,)   512.00B
Tensor2539                                              (1,)   512.00B
Tensor2540                                              (1,)   512.00B
Tensor2541                                              (1,)   512.00B
Tensor2542                                              (1,)   512.00B
Tensor2543                                              (1,)   512.00B
Tensor2544                                              (1,)   512.00B
Tensor2545                                              (1,)   512.00B
Tensor2546                                              (1,)   512.00B
Tensor2547                                              (1,)   512.00B
Tensor2548                                              (1,)   512.00B
Tensor2549                                              (1,)   512.00B
Tensor2550                                              (1,)   512.00B
Tensor2551                                              (1,)   512.00B
Tensor2552                                              (1,)   512.00B
Tensor2553                                              (1,)   512.00B
Tensor2554                                              (1,)   512.00B
Tensor2555                                              (1,)   512.00B
Tensor2556                                           (50, 1)   512.00B
Tensor2557                                            (256,)     2.00K
Tensor2558                                            (256,)     2.00K
Tensor2559                                            (256,)     2.00K
Tensor2560                                            (256,)     2.00K
Tensor2561                                            (256,)     2.00K
Tensor2562                                            (256,)     2.00K
Tensor2563                                         (111709,)   436.50K
Tensor2564                                         (111709,)   436.50K
Tensor2565                                            (8, 1)   512.00B
Tensor2566                                            (8, 8)   512.00B
Tensor2567                                            (2, 8)   512.00B
Tensor2568                                            (2, 1)   512.00B
Tensor2569                                            (8, 1)   512.00B
Tensor2570                                            (8, 8)   512.00B
Tensor2571                                            (2, 8)   512.00B
Tensor2572                                            (2, 1)   512.00B
Tensor2573                                            (8, 1)   512.00B
Tensor2574                                            (8, 8)   512.00B
Tensor2575                                            (2, 8)   512.00B
Tensor2576                                            (2, 1)   512.00B
Tensor2577                                            (8, 1)   512.00B
Tensor2578                                            (8, 8)   512.00B
Tensor2579                                            (2, 8)   512.00B
Tensor2580                                            (2, 1)   512.00B
Tensor2581                                            (8, 1)   512.00B
Tensor2582                                            (8, 8)   512.00B
Tensor2583                                            (2, 8)   512.00B
Tensor2584                                            (2, 1)   512.00B
Tensor2585                                            (2, 1)   512.00B
Tensor2586                                            (2, 8)   512.00B
Tensor2587                                            (8, 8)   512.00B
Tensor2588                                            (8, 1)   512.00B
Tensor2589                                            (2, 1)   512.00B
Tensor2590                                            (2, 8)   512.00B
Tensor2591                                            (8, 8)   512.00B
Tensor2592                                            (8, 1)   512.00B
Tensor2593                                            (2, 1)   512.00B
Tensor2594                                            (2, 8)   512.00B
Tensor2595                                            (8, 8)   512.00B
Tensor2596                                            (8, 1)   512.00B
Tensor2597                                            (2, 1)   512.00B
Tensor2598                                            (2, 8)   512.00B
Tensor2599                                            (8, 8)   512.00B
Tensor2600                                            (8, 1)   512.00B
Tensor2601                                            (2, 1)   512.00B
Tensor2602                                            (2, 8)   512.00B
Tensor2603                                            (8, 8)   512.00B
Tensor2604                                            (8, 1)   512.00B
