Element type                                            Size  Used MEM
Tensor17673                                             (1,)   512.00B
Tensor17674                                             (1,)   512.00B
Tensor17675                                             (1,)   512.00B
Tensor17676                                             (1,)   512.00B
Tensor17677                                             (1,)   512.00B
Tensor17678                                             (1,)   512.00B
Tensor17679                                             (1,)   512.00B
Tensor17680                                             (1,)   512.00B
Tensor17681                                             (1,)   512.00B
Tensor17682                                             (1,)   512.00B
Tensor17683                                             (1,)   512.00B
Tensor17684                                             (1,)   512.00B
Tensor17685                                             (1,)   512.00B
Tensor17686                                             (1,)   512.00B
Tensor17687                                             (1,)   512.00B
Tensor17688                                             (1,)   512.00B
Tensor17689                                             (1,)   512.00B
Tensor17690                                             (1,)   512.00B
Tensor17691                                             (1,)   512.00B
Tensor17692                                             (1,)   512.00B
Tensor17693                                           (2, 1)   512.00B
Tensor17694                                           (2, 1)   512.00B
Tensor17695                                           (2, 1)   512.00B
Tensor17696                                           (2, 1)   512.00B
Tensor17697                                           (2, 1)   512.00B
Tensor17698                                           (2, 8)   512.00B
Tensor17699                                           (8, 8)   512.00B
Tensor17700                                           (8, 1)   512.00B
Tensor17701                                           (2, 8)   512.00B
Tensor17702                                           (8, 8)   512.00B
Tensor17703                                           (8, 1)   512.00B
Tensor17704                                           (2, 8)   512.00B
Tensor17705                                           (8, 8)   512.00B
Tensor17706                                           (8, 1)   512.00B
Tensor17707                                           (2, 8)   512.00B
Tensor17708                                           (8, 8)   512.00B
Tensor17709                                           (8, 1)   512.00B
Tensor17710                                           (2, 8)   512.00B
Tensor17711                                           (8, 8)   512.00B
Tensor17712                                           (8, 1)   512.00B
Tensor17713                                          (50, 1)   512.00B
Tensor17714                                           (2, 1)   512.00B
Tensor17715                                           (2, 1)   512.00B
Tensor17716                                           (2, 1)   512.00B
Tensor17717                                           (2, 8)   512.00B
Tensor17718                                           (8, 8)   512.00B
Tensor17719                                           (8, 1)   512.00B
Tensor17720                                           (2, 8)   512.00B
Tensor17721                                           (8, 8)   512.00B
Tensor17722                                           (8, 1)   512.00B
Tensor17723                                           (2, 8)   512.00B
Tensor17724                                           (8, 8)   512.00B
Tensor17725                                           (8, 1)   512.00B
Tensor17726                                        (111709,)   436.50K
Tensor17727                                        (111709,)   436.50K
Tensor17728                                           (256,)     2.00K
Tensor17729                                           (256,)     2.00K
Tensor17730                                           (256,)     2.00K
Tensor17731                                           (256,)     2.00K
Tensor17732                                           (256,)     2.00K
Tensor17733                                           (256,)     2.00K
Tensor17734                                           (2, 1)   512.00B
Tensor17735                                           (2, 1)   512.00B
Tensor17736                                           (2, 1)   512.00B
Tensor17737                                           (2, 1)   512.00B
Tensor17738                                           (2, 8)   512.00B
Tensor17739                                           (8, 8)   512.00B
Tensor17740                                           (8, 1)   512.00B
Tensor17741                                           (2, 8)   512.00B
Tensor17742                                           (8, 8)   512.00B
Tensor17743                                           (8, 1)   512.00B
Tensor17744                                           (2, 8)   512.00B
Tensor17745                                           (8, 8)   512.00B
Tensor17746                                           (8, 1)   512.00B
Tensor17747                                           (2, 8)   512.00B
Tensor17748                                           (8, 8)   512.00B
Tensor17749                                           (8, 1)   512.00B
Tensor17750                                        (111709,)   436.50K
Tensor17751                                        (111709,)   436.50K
Tensor17752                                           (256,)     2.00K
Tensor17753                                           (256,)     2.00K
Tensor17754                                           (256,)     2.00K
Tensor17755                                           (256,)     2.00K
Tensor17756                                           (256,)     2.00K
Tensor17757                                           (256,)     2.00K
Tensor17758                                           (2, 1)   512.00B
Tensor17759                                           (2, 1)   512.00B
Tensor17760                                           (2, 1)   512.00B
Tensor17761                                           (2, 1)   512.00B
Tensor17762                                           (2, 1)   512.00B
Tensor17763                                           (2, 8)   512.00B
Tensor17764                                           (8, 8)   512.00B
Tensor17765                                           (8, 1)   512.00B
Tensor17766                                           (2, 8)   512.00B
Tensor17767                                           (8, 8)   512.00B
Tensor17768                                           (8, 1)   512.00B
Tensor17769                                           (2, 8)   512.00B
Tensor17770                                           (8, 8)   512.00B
Tensor17771                                           (8, 1)   512.00B
Tensor17772                                           (2, 8)   512.00B
Tensor17773                                           (8, 8)   512.00B
Tensor17774                                           (8, 1)   512.00B
Tensor17775                                           (2, 8)   512.00B
Tensor17776                                           (8, 8)   512.00B
Tensor17777                                           (8, 1)   512.00B
Tensor17778                                        (111709,)   436.50K
Tensor17779                                        (111709,)   436.50K
Tensor17780                                           (256,)     2.00K
Tensor17781                                           (256,)     2.00K
Tensor17782                                           (256,)     2.00K
Tensor17783                                           (256,)     2.00K
Tensor17784                                           (256,)     2.00K
Tensor17785                                           (256,)     2.00K
Tensor17786                                           (2, 1)   512.00B
Tensor17787                                           (2, 1)   512.00B
Tensor17788                                           (2, 1)   512.00B
Tensor17789                                           (2, 1)   512.00B
Tensor17790                                           (2, 1)   512.00B
Tensor17791                                           (2, 1)   512.00B
Tensor17792                                           (2, 1)   512.00B
Tensor17793                                           (2, 1)   512.00B
Tensor17794                                           (2, 1)   512.00B
Tensor17795                                           (2, 1)   512.00B
Tensor17796                                           (2, 1)   512.00B
Tensor17797                                           (2, 1)   512.00B
Tensor17798                                           (2, 1)   512.00B
Tensor17799                                           (2, 1)   512.00B
Tensor17800                                           (2, 1)   512.00B
Tensor17801                                           (2, 1)   512.00B
Tensor17802                                           (2, 1)   512.00B
Tensor17803                                           (2, 1)   512.00B
Tensor17804                                           (2, 1)   512.00B
Tensor17805                                           (2, 8)   512.00B
Tensor17806                                           (8, 8)   512.00B
Tensor17807                                           (8, 1)   512.00B
Tensor17808                                           (2, 8)   512.00B
Tensor17809                                           (8, 8)   512.00B
Tensor17810                                           (8, 1)   512.00B
Tensor17811                                           (2, 8)   512.00B
Tensor17812                                           (8, 8)   512.00B
Tensor17813                                           (8, 1)   512.00B
Tensor17814                                           (2, 8)   512.00B
Tensor17815                                           (8, 8)   512.00B
Tensor17816                                           (8, 1)   512.00B
Tensor17817                                           (2, 8)   512.00B
Tensor17818                                           (8, 8)   512.00B
Tensor17819                                           (8, 1)   512.00B
Tensor17820                                           (2, 8)   512.00B
Tensor17821                                           (8, 8)   512.00B
Tensor17822                                           (8, 1)   512.00B
Tensor17823                                           (2, 8)   512.00B
Tensor17824                                           (8, 8)   512.00B
Tensor17825                                           (8, 1)   512.00B
Tensor17826                                           (2, 8)   512.00B
Tensor17827                                           (8, 8)   512.00B
Tensor17828                                           (8, 1)   512.00B
Tensor17829                                           (2, 8)   512.00B
Tensor17830                                           (8, 8)   512.00B
Tensor17831                                           (8, 1)   512.00B
Tensor17832                                           (2, 8)   512.00B
Tensor17833                                           (8, 8)   512.00B
Tensor17834                                           (8, 1)   512.00B
Tensor17835                                           (2, 8)   512.00B
Tensor17836                                           (8, 8)   512.00B
Tensor17837                                           (8, 1)   512.00B
Tensor17838                                           (2, 8)   512.00B
Tensor17839                                           (8, 8)   512.00B
Tensor17840                                           (8, 1)   512.00B
Tensor17841                                           (2, 8)   512.00B
Tensor17842                                           (8, 8)   512.00B
Tensor17843                                           (8, 1)   512.00B
Tensor17844                                           (2, 8)   512.00B
Tensor17845                                           (8, 8)   512.00B
Tensor17846                                           (8, 1)   512.00B
Tensor17847                                           (2, 8)   512.00B
Tensor17848                                           (8, 8)   512.00B
Tensor17849                                           (8, 1)   512.00B
Tensor17850                                           (2, 8)   512.00B
Tensor17851                                           (8, 8)   512.00B
Tensor17852                                           (8, 1)   512.00B
Tensor17853                                           (2, 8)   512.00B
Tensor17854                                           (8, 8)   512.00B
Tensor17855                                           (8, 1)   512.00B
Tensor17856                                           (2, 8)   512.00B
Tensor17857                                           (8, 8)   512.00B
Tensor17858                                           (8, 1)   512.00B
Tensor17859                                           (2, 8)   512.00B
Tensor17860                                           (8, 8)   512.00B
Tensor17861                                           (8, 1)   512.00B
Tensor17862                                        (111709,)   436.50K
Tensor17863                                        (111709,)   436.50K
Tensor17864                                        (111709,)   436.50K
Tensor17865                                        (111709,)   436.50K
Tensor17866                                        (111709,)   436.50K
Tensor17867                                        (111709,)   436.50K
Tensor17868                                        (111709,)   436.50K
Tensor17869                                        (111709,)   436.50K
Tensor17870                                        (111709,)   436.50K
Tensor17871                                        (111709,)   436.50K
Tensor17872                                        (111709,)   436.50K
Tensor17873                                        (111709,)   436.50K
Tensor17874                                        (111709,)   436.50K
Tensor17875                                        (111709,)   436.50K
Tensor17876                                        (111709,)   436.50K
Tensor17877                                        (111709,)   436.50K
Tensor17878                                        (111709,)   436.50K
Tensor17879                                        (111709,)   436.50K
Tensor17880                                        (111709,)   436.50K
Tensor17881                                        (111709,)   436.50K
Tensor17882                                        (111709,)   436.50K
Tensor17883                                        (111709,)   436.50K
Tensor17884                                           (2, 1)   512.00B
Tensor17885                                           (2, 1)   512.00B
Tensor17886                                           (2, 1)   512.00B
Tensor17887                                           (2, 1)   512.00B
Tensor17888                                           (2, 1)   512.00B
Tensor17889                                           (2, 1)   512.00B
Tensor17890                                           (2, 1)   512.00B
Tensor17891                                           (2, 1)   512.00B
Tensor17892                                           (2, 1)   512.00B
Tensor17893                                           (2, 1)   512.00B
Tensor17894                                           (2, 1)   512.00B
Tensor17895                                           (2, 1)   512.00B
Tensor17896                                           (2, 1)   512.00B
Tensor17897                                           (2, 1)   512.00B
Tensor17898                                           (2, 1)   512.00B
Tensor17899                                           (2, 1)   512.00B
Tensor17900                                           (2, 1)   512.00B
Tensor17901                                           (2, 1)   512.00B
Tensor17902                                           (2, 1)   512.00B
Tensor17903                                           (2, 1)   512.00B
Tensor17904                                           (2, 1)   512.00B
Tensor17905                                           (2, 1)   512.00B
Tensor17906                                           (2, 1)   512.00B
Tensor17907                                           (2, 1)   512.00B
Tensor17908                                           (2, 1)   512.00B
Tensor17909                                           (2, 1)   512.00B
Tensor17910                                           (2, 1)   512.00B
Tensor17911                                           (2, 1)   512.00B
Tensor17912                                           (2, 1)   512.00B
Tensor17913                                           (2, 1)   512.00B
Tensor17914                                           (2, 1)   512.00B
Tensor17915                                           (2, 1)   512.00B
Tensor17916                                           (2, 1)   512.00B
Tensor17917                                           (2, 1)   512.00B
Tensor17918                                           (2, 1)   512.00B
Tensor17919                                           (2, 1)   512.00B
Tensor17920                                           (2, 1)   512.00B
Tensor17921                                           (2, 1)   512.00B
Tensor17922                                           (2, 1)   512.00B
Tensor17923                                           (2, 1)   512.00B
Tensor17924                                           (2, 1)   512.00B
Tensor17925                                           (2, 1)   512.00B
Tensor17926                                           (2, 1)   512.00B
Tensor17927                                           (2, 1)   512.00B
Tensor17928                                           (2, 1)   512.00B
Tensor17929                                           (2, 1)   512.00B
Tensor17930                                           (2, 1)   512.00B
Tensor17931                                           (2, 1)   512.00B
Tensor17932                                           (2, 1)   512.00B
Tensor17933                                           (2, 1)   512.00B
Tensor17934                                           (2, 1)   512.00B
Tensor17935                                           (2, 1)   512.00B
Tensor17936                                           (2, 1)   512.00B
Tensor17937                                           (2, 1)   512.00B
Tensor17938                                           (2, 1)   512.00B
Tensor17939                                           (2, 1)   512.00B
Tensor17940                                           (2, 1)   512.00B
Tensor17941                                           (2, 1)   512.00B
Tensor17942                                           (2, 1)   512.00B
Tensor17943                                           (2, 1)   512.00B
Tensor17944                                           (2, 1)   512.00B
Tensor17945                                           (2, 1)   512.00B
Tensor17946                                           (2, 1)   512.00B
Tensor17947                                           (2, 1)   512.00B
Tensor17948                                           (2, 1)   512.00B
Tensor17949                                           (2, 8)   512.00B
Tensor17950                                           (8, 8)   512.00B
Tensor17951                                           (8, 1)   512.00B
Tensor17952                                           (2, 8)   512.00B
Tensor17953                                           (8, 8)   512.00B
Tensor17954                                           (8, 1)   512.00B
Tensor17955                                           (2, 8)   512.00B
Tensor17956                                           (8, 8)   512.00B
Tensor17957                                           (8, 1)   512.00B
Tensor17958                                           (2, 8)   512.00B
Tensor17959                                           (8, 8)   512.00B
Tensor17960                                           (8, 1)   512.00B
Tensor17961                                           (2, 8)   512.00B
Tensor17962                                           (8, 8)   512.00B
Tensor17963                                           (8, 1)   512.00B
Tensor17964                                           (2, 8)   512.00B
Tensor17965                                           (8, 8)   512.00B
Tensor17966                                           (8, 1)   512.00B
Tensor17967                                           (2, 8)   512.00B
Tensor17968                                           (8, 8)   512.00B
Tensor17969                                           (8, 1)   512.00B
Tensor17970                                           (2, 8)   512.00B
Tensor17971                                           (8, 8)   512.00B
Tensor17972                                           (8, 1)   512.00B
Tensor17973                                           (2, 8)   512.00B
Tensor17974                                           (8, 8)   512.00B
Tensor17975                                           (8, 1)   512.00B
Tensor17976                                           (2, 8)   512.00B
Tensor17977                                           (8, 8)   512.00B
Tensor17978                                           (8, 1)   512.00B
Tensor17979                                           (2, 8)   512.00B
Tensor17980                                           (8, 8)   512.00B
Tensor17981                                           (8, 1)   512.00B
Tensor17982                                           (2, 8)   512.00B
Tensor17983                                           (8, 8)   512.00B
Tensor17984                                           (8, 1)   512.00B
Tensor17985                                           (2, 8)   512.00B
Tensor17986                                           (8, 8)   512.00B
Tensor17987                                           (8, 1)   512.00B
Tensor17988                                           (2, 8)   512.00B
Tensor17989                                           (8, 8)   512.00B
Tensor17990                                           (8, 1)   512.00B
Tensor17991                                           (2, 8)   512.00B
Tensor17992                                           (8, 8)   512.00B
Tensor17993                                           (8, 1)   512.00B
Tensor17994                                           (2, 8)   512.00B
Tensor17995                                           (8, 8)   512.00B
Tensor17996                                           (8, 1)   512.00B
Tensor17997                                           (2, 8)   512.00B
Tensor17998                                           (8, 8)   512.00B
Tensor17999                                           (8, 1)   512.00B
Tensor18000                                           (2, 8)   512.00B
Tensor18001                                           (8, 8)   512.00B
Tensor18002                                           (8, 1)   512.00B
Tensor18003                                           (2, 8)   512.00B
Tensor18004                                           (8, 8)   512.00B
Tensor18005                                           (8, 1)   512.00B
Tensor18006                                           (2, 8)   512.00B
Tensor18007                                           (8, 8)   512.00B
Tensor18008                                           (8, 1)   512.00B
Tensor18009                                           (2, 8)   512.00B
Tensor18010                                           (8, 8)   512.00B
Tensor18011                                           (8, 1)   512.00B
Tensor18012                                           (2, 8)   512.00B
Tensor18013                                           (8, 8)   512.00B
Tensor18014                                           (8, 1)   512.00B
Tensor18015                                           (2, 8)   512.00B
Tensor18016                                           (8, 8)   512.00B
Tensor18017                                           (8, 1)   512.00B
Tensor18018                                           (2, 8)   512.00B
Tensor18019                                           (8, 8)   512.00B
Tensor18020                                           (8, 1)   512.00B
Tensor18021                                           (2, 8)   512.00B
Tensor18022                                           (8, 8)   512.00B
Tensor18023                                           (8, 1)   512.00B
Tensor18024                                           (2, 8)   512.00B
Tensor18025                                           (8, 8)   512.00B
Tensor18026                                           (8, 1)   512.00B
Tensor18027                                           (2, 8)   512.00B
Tensor18028                                           (8, 8)   512.00B
Tensor18029                                           (8, 1)   512.00B
Tensor18030                                           (2, 8)   512.00B
Tensor18031                                           (8, 8)   512.00B
Tensor18032                                           (8, 1)   512.00B
Tensor18033                                           (2, 8)   512.00B
Tensor18034                                           (8, 8)   512.00B
Tensor18035                                           (8, 1)   512.00B
Tensor18036                                           (2, 8)   512.00B
Tensor18037                                           (8, 8)   512.00B
Tensor18038                                           (8, 1)   512.00B
Tensor18039                                           (2, 8)   512.00B
Tensor18040                                           (8, 8)   512.00B
Tensor18041                                           (8, 1)   512.00B
Tensor18042                                           (2, 8)   512.00B
Tensor18043                                           (8, 8)   512.00B
Tensor18044                                           (8, 1)   512.00B
Tensor18045                                           (2, 8)   512.00B
Tensor18046                                           (8, 8)   512.00B
Tensor18047                                           (8, 1)   512.00B
Tensor18048                                           (2, 8)   512.00B
Tensor18049                                           (8, 8)   512.00B
Tensor18050                                           (8, 1)   512.00B
Tensor18051                                           (2, 8)   512.00B
Tensor18052                                           (8, 8)   512.00B
Tensor18053                                           (8, 1)   512.00B
Tensor18054                                           (2, 8)   512.00B
Tensor18055                                           (8, 8)   512.00B
Tensor18056                                           (8, 1)   512.00B
Tensor18057                                           (2, 8)   512.00B
Tensor18058                                           (8, 8)   512.00B
Tensor18059                                           (8, 1)   512.00B
Tensor18060                                           (2, 8)   512.00B
Tensor18061                                           (8, 8)   512.00B
Tensor18062                                           (8, 1)   512.00B
Tensor18063                                           (2, 8)   512.00B
Tensor18064                                           (8, 8)   512.00B
Tensor18065                                           (8, 1)   512.00B
Tensor18066                                           (2, 8)   512.00B
Tensor18067                                           (8, 8)   512.00B
Tensor18068                                           (8, 1)   512.00B
Tensor18069                                           (2, 8)   512.00B
Tensor18070                                           (8, 8)   512.00B
Tensor18071                                           (8, 1)   512.00B
Tensor18072                                           (2, 8)   512.00B
Tensor18073                                           (8, 8)   512.00B
Tensor18074                                           (8, 1)   512.00B
Tensor18075                                           (2, 8)   512.00B
Tensor18076                                           (8, 8)   512.00B
Tensor18077                                           (8, 1)   512.00B
Tensor18078                                           (2, 8)   512.00B
Tensor18079                                           (8, 8)   512.00B
Tensor18080                                           (8, 1)   512.00B
Tensor18081                                           (2, 8)   512.00B
Tensor18082                                           (8, 8)   512.00B
Tensor18083                                           (8, 1)   512.00B
Tensor18084                                           (2, 8)   512.00B
Tensor18085                                           (8, 8)   512.00B
Tensor18086                                           (8, 1)   512.00B
Tensor18087                                           (2, 8)   512.00B
Tensor18088                                           (8, 8)   512.00B
Tensor18089                                           (8, 1)   512.00B
Tensor18090                                           (2, 8)   512.00B
Tensor18091                                           (8, 8)   512.00B
Tensor18092                                           (8, 1)   512.00B
Tensor18093                                           (2, 8)   512.00B
Tensor18094                                           (8, 8)   512.00B
Tensor18095                                           (8, 1)   512.00B
Tensor18096                                           (2, 8)   512.00B
Tensor18097                                           (8, 8)   512.00B
Tensor18098                                           (8, 1)   512.00B
Tensor18099                                           (2, 8)   512.00B
Tensor18100                                           (8, 8)   512.00B
Tensor18101                                           (8, 1)   512.00B
Tensor18102                                           (2, 8)   512.00B
Tensor18103                                           (8, 8)   512.00B
Tensor18104                                           (8, 1)   512.00B
Tensor18105                                           (2, 8)   512.00B
Tensor18106                                           (8, 8)   512.00B
Tensor18107                                           (8, 1)   512.00B
Tensor18108                                           (2, 8)   512.00B
Tensor18109                                           (8, 8)   512.00B
Tensor18110                                           (8, 1)   512.00B
Tensor18111                                           (2, 8)   512.00B
Tensor18112                                           (8, 8)   512.00B
Tensor18113                                           (8, 1)   512.00B
Tensor18114                                           (2, 8)   512.00B
Tensor18115                                           (8, 8)   512.00B
Tensor18116                                           (8, 1)   512.00B
Tensor18117                                           (2, 8)   512.00B
Tensor18118                                           (8, 8)   512.00B
Tensor18119                                           (8, 1)   512.00B
Tensor18120                                           (2, 8)   512.00B
Tensor18121                                           (8, 8)   512.00B
Tensor18122                                           (8, 1)   512.00B
Tensor18123                                           (2, 8)   512.00B
Tensor18124                                           (8, 8)   512.00B
Tensor18125                                           (8, 1)   512.00B
Tensor18126                                           (2, 8)   512.00B
Tensor18127                                           (8, 8)   512.00B
Tensor18128                                           (8, 1)   512.00B
Tensor18129                                           (2, 8)   512.00B
Tensor18130                                           (8, 8)   512.00B
Tensor18131                                           (8, 1)   512.00B
Tensor18132                                           (2, 8)   512.00B
Tensor18133                                           (8, 8)   512.00B
Tensor18134                                           (8, 1)   512.00B
Tensor18135                                           (2, 8)   512.00B
Tensor18136                                           (8, 8)   512.00B
Tensor18137                                           (8, 1)   512.00B
Tensor18138                                           (2, 8)   512.00B
Tensor18139                                           (8, 8)   512.00B
Tensor18140                                           (8, 1)   512.00B
Tensor18141                                           (2, 8)   512.00B
Tensor18142                                           (8, 8)   512.00B
Tensor18143                                           (8, 1)   512.00B
Tensor18144                                           (256,)     2.00K
Tensor18145                                           (256,)     2.00K
Tensor18146                                           (256,)     2.00K
Tensor18147                                           (256,)     2.00K
Tensor18148                                           (256,)     2.00K
Tensor18149                                           (256,)     2.00K
Tensor18150                                           (256,)     2.00K
Tensor18151                                           (256,)     2.00K
Tensor18152                                           (256,)     2.00K
Tensor18153                                           (256,)     2.00K
Tensor18154                                           (256,)     2.00K
Tensor18155                                           (256,)     2.00K
Tensor18156                                           (256,)     2.00K
Tensor18157                                           (256,)     2.00K
Tensor18158                                           (256,)     2.00K
Tensor18159                                           (256,)     2.00K
Tensor18160                                           (256,)     2.00K
Tensor18161                                           (256,)     2.00K
Tensor18162                                           (256,)     2.00K
Tensor18163                                           (256,)     2.00K
Tensor18164                                           (256,)     2.00K
Tensor18165                                           (256,)     2.00K
Tensor18166                                           (256,)     2.00K
Tensor18167                                           (256,)     2.00K
Tensor18168                                           (256,)     2.00K
Tensor18169                                           (256,)     2.00K
Tensor18170                                           (256,)     2.00K
Tensor18171                                           (256,)     2.00K
Tensor18172                                           (256,)     2.00K
Tensor18173                                           (256,)     2.00K
Tensor18174                                           (256,)     2.00K
Tensor18175                                           (256,)     2.00K
Tensor18176                                           (256,)     2.00K
Tensor18177                                           (256,)     2.00K
Tensor18178                                           (256,)     2.00K
Tensor18179                                           (256,)     2.00K
Tensor18180                                           (256,)     2.00K
Tensor18181                                           (256,)     2.00K
Tensor18182                                           (256,)     2.00K
Tensor18183                                           (256,)     2.00K
Tensor18184                                           (256,)     2.00K
Tensor18185                                           (256,)     2.00K
Tensor18186                                           (256,)     2.00K
Tensor18187                                           (256,)     2.00K
Tensor18188                                           (256,)     2.00K
Tensor18189                                           (256,)     2.00K
Tensor18190                                           (256,)     2.00K
Tensor18191                                           (256,)     2.00K
Tensor18192                                           (256,)     2.00K
Tensor18193                                           (256,)     2.00K
Tensor18194                                           (256,)     2.00K
Tensor18195                                           (256,)     2.00K
Tensor18196                                           (256,)     2.00K
Tensor18197                                           (256,)     2.00K
Tensor18198                                           (256,)     2.00K
Tensor18199                                           (256,)     2.00K
Tensor18200                                           (256,)     2.00K
Tensor18201                                           (256,)     2.00K
Tensor18202                                           (256,)     2.00K
Tensor18203                                           (256,)     2.00K
Tensor18204                                           (256,)     2.00K
Tensor18205                                           (256,)     2.00K
Tensor18206                                           (256,)     2.00K
Tensor18207                                           (256,)     2.00K
Tensor18208                                           (256,)     2.00K
Tensor18209                                           (256,)     2.00K
Tensor18210                                          (2000,)     8.00K
Tensor18211                                          (2000,)     8.00K
Tensor18212                                          (2000,)     8.00K
Tensor18213                                          (2000,)     8.00K
Tensor18214                                             (1,)   512.00B
Tensor18215                                             (1,)   512.00B
Tensor18216                                             (1,)   512.00B
Tensor18217                                             (1,)   512.00B
Tensor18218                                             (1,)   512.00B
Tensor18219                                             (1,)   512.00B
Tensor18220                                             (1,)   512.00B
Tensor18221                                             (1,)   512.00B
Tensor18222                                             (1,)   512.00B
Tensor18223                                             (1,)   512.00B
Tensor18224                                             (1,)   512.00B
Tensor18225                                             (1,)   512.00B
Tensor18226                                             (1,)   512.00B
Tensor18227                                             (1,)   512.00B
Tensor18228                                             (1,)   512.00B
Tensor18229                                             (1,)   512.00B
Tensor18230                                             (1,)   512.00B
Tensor18231                                             (1,)   512.00B
Tensor18232                                             (1,)   512.00B
Tensor18233                                             (1,)   512.00B
Tensor18234                                             (1,)   512.00B
Tensor18235                                             (1,)   512.00B
Tensor18236                                             (1,)   512.00B
Tensor18237                                             (1,)   512.00B
Tensor18238                                             (1,)   512.00B
Tensor18239                                             (1,)   512.00B
Tensor18240                                             (1,)   512.00B
Tensor18241                                             (1,)   512.00B
Tensor18242                                             (1,)   512.00B
Tensor18243                                             (1,)   512.00B
Tensor18244                                          (50, 1)   512.00B
Tensor18245                                           (2, 1)   512.00B
Tensor18246                                           (2, 1)   512.00B
Tensor18247                                           (2, 8)   512.00B
Tensor18248                                           (8, 8)   512.00B
Tensor18249                                           (8, 1)   512.00B
Tensor18250                                           (2, 8)   512.00B
Tensor18251                                           (8, 8)   512.00B
Tensor18252                                           (8, 1)   512.00B
Tensor18253                                          (2000,)     8.00K
Tensor18254                                          (2000,)     8.00K
Tensor18255                                          (2000,)     8.00K
Tensor18256                                          (2000,)     8.00K
Tensor18257                                             (1,)   512.00B
Tensor18258                                             (1,)   512.00B
Tensor18259                                             (1,)   512.00B
Tensor18260                                             (1,)   512.00B
Tensor18261                                             (1,)   512.00B
Tensor18262                                             (1,)   512.00B
Tensor18263                                             (1,)   512.00B
Tensor18264                                             (1,)   512.00B
Tensor18265                                             (1,)   512.00B
Tensor18266                                             (1,)   512.00B
Tensor18267                                             (1,)   512.00B
Tensor18268                                             (1,)   512.00B
Tensor18269                                             (1,)   512.00B
Tensor18270                                             (1,)   512.00B
Tensor18271                                             (1,)   512.00B
Tensor18272                                             (1,)   512.00B
Tensor18273                                             (1,)   512.00B
Tensor18274                                             (1,)   512.00B
Tensor18275                                             (1,)   512.00B
Tensor18276                                             (1,)   512.00B
Tensor18277                                             (1,)   512.00B
Tensor18278                                             (1,)   512.00B
Tensor18279                                             (1,)   512.00B
Tensor18280                                             (1,)   512.00B
Tensor18281                                             (1,)   512.00B
Tensor18282                                             (1,)   512.00B
Tensor18283                                             (1,)   512.00B
Tensor18284                                             (1,)   512.00B
Tensor18285                                             (1,)   512.00B
Tensor18286                                             (1,)   512.00B
Tensor18287                                          (50, 1)   512.00B
Tensor18288                                           (2, 1)   512.00B
Tensor18289                                           (2, 1)   512.00B
Tensor18290                                           (2, 1)   512.00B
Tensor18291                                           (2, 1)   512.00B
Tensor18292                                           (2, 1)   512.00B
Tensor18293                                           (2, 8)   512.00B
Tensor18294                                           (8, 8)   512.00B
Tensor18295                                           (8, 1)   512.00B
Tensor18296                                           (2, 8)   512.00B
Tensor18297                                           (8, 8)   512.00B
Tensor18298                                           (8, 1)   512.00B
Tensor18299                                           (2, 8)   512.00B
Tensor18300                                           (8, 8)   512.00B
Tensor18301                                           (8, 1)   512.00B
Tensor18302                                           (2, 8)   512.00B
Tensor18303                                           (8, 8)   512.00B
Tensor18304                                           (8, 1)   512.00B
Tensor18305                                           (2, 8)   512.00B
Tensor18306                                           (8, 8)   512.00B
