Element type                                            Size  Used MEM
-------------------------------------------------------------------------------
Storage on cuda:0
Tensor7855                                              (1,)   512.00B
Tensor7856                                              (1,)   512.00B
Tensor7857                                              (1,)   512.00B
Tensor7858                                              (1,)   512.00B
Tensor7859                                              (1,)   512.00B
Tensor7860                                              (1,)   512.00B
Tensor7861                                              (1,)   512.00B
Tensor7862                                              (1,)   512.00B
Tensor7863                                              (1,)   512.00B
Tensor7864                                              (1,)   512.00B
Tensor7865                                              (1,)   512.00B
Tensor7866                                              (1,)   512.00B
Tensor7867                                              (1,)   512.00B
Tensor7868                                              (1,)   512.00B
Tensor7869                                              (1,)   512.00B
Tensor7870                                              (1,)   512.00B
Tensor7871                                              (1,)   512.00B
Tensor7872                                              (1,)   512.00B
Tensor7873                                              (1,)   512.00B
Tensor7874                                              (1,)   512.00B
Tensor7875                                              (1,)   512.00B
Tensor7876                                              (1,)   512.00B
Tensor7877                                            (2, 1)   512.00B
Tensor7878                                            (2, 1)   512.00B
Tensor7879                                            (2, 1)   512.00B
Tensor7880                                            (2, 1)   512.00B
Tensor7881                                            (2, 1)   512.00B
Tensor7882                                            (2, 1)   512.00B
Tensor7883                                            (2, 1)   512.00B
Tensor7884                                            (2, 1)   512.00B
Tensor7885                                            (2, 1)   512.00B
Tensor7886                                            (2, 1)   512.00B
Tensor7887                                            (2, 8)   512.00B
Tensor7888                                            (8, 8)   512.00B
Tensor7889                                            (8, 1)   512.00B
Tensor7890                                            (2, 8)   512.00B
Tensor7891                                            (8, 8)   512.00B
Tensor7892                                            (8, 1)   512.00B
Tensor7893                                            (2, 8)   512.00B
Tensor7894                                            (8, 8)   512.00B
Tensor7895                                            (8, 1)   512.00B
Tensor7896                                            (2, 8)   512.00B
Tensor7897                                            (8, 8)   512.00B
Tensor7898                                            (8, 1)   512.00B
Tensor7899                                            (2, 8)   512.00B
Tensor7900                                            (8, 8)   512.00B
Tensor7901                                            (8, 1)   512.00B
Tensor7902                                            (2, 8)   512.00B
Tensor7903                                            (8, 8)   512.00B
Tensor7904                                            (8, 1)   512.00B
Tensor7905                                            (2, 8)   512.00B
Tensor7906                                            (8, 8)   512.00B
Tensor7907                                            (8, 1)   512.00B
Tensor7908                                            (2, 8)   512.00B
Tensor7909                                            (8, 8)   512.00B
Tensor7910                                            (8, 1)   512.00B
Tensor7911                                            (2, 8)   512.00B
Tensor7912                                            (8, 8)   512.00B
Tensor7913                                            (8, 1)   512.00B
Tensor7914                                            (2, 8)   512.00B
Tensor7915                                            (8, 8)   512.00B
Tensor7916                                            (8, 1)   512.00B
Tensor7917                                           (50, 1)   512.00B
Tensor7918                                            (2, 1)   512.00B
Tensor7919                                            (2, 1)   512.00B
Tensor7920                                            (2, 1)   512.00B
Tensor7921                                            (2, 8)   512.00B
Tensor7922                                            (8, 8)   512.00B
Tensor7923                                            (8, 1)   512.00B
Tensor7924                                            (2, 8)   512.00B
Tensor7925                                            (8, 8)   512.00B
Tensor7926                                            (8, 1)   512.00B
Tensor7927                                            (2, 8)   512.00B
Tensor7928                                            (8, 8)   512.00B
Tensor7929                                            (8, 1)   512.00B
Tensor7930                                         (111709,)   436.50K
Tensor7931                                         (111709,)   436.50K
Tensor7932                                            (256,)     2.00K
Tensor7933                                            (256,)     2.00K
Tensor7934                                            (256,)     2.00K
Tensor7935                                            (256,)     2.00K
Tensor7936                                            (256,)     2.00K
Tensor7937                                            (256,)     2.00K
Tensor7938                                            (2, 1)   512.00B
Tensor7939                                            (2, 1)   512.00B
Tensor7940                                            (2, 1)   512.00B
Tensor7941                                            (2, 1)   512.00B
Tensor7942                                            (2, 8)   512.00B
Tensor7943                                            (8, 8)   512.00B
Tensor7944                                            (8, 1)   512.00B
Tensor7945                                            (2, 8)   512.00B
Tensor7946                                            (8, 8)   512.00B
Tensor7947                                            (8, 1)   512.00B
Tensor7948                                            (2, 8)   512.00B
Tensor7949                                            (8, 8)   512.00B
Tensor7950                                            (8, 1)   512.00B
Tensor7951                                            (2, 8)   512.00B
Tensor7952                                            (8, 8)   512.00B
Tensor7953                                            (8, 1)   512.00B
Tensor7954                                         (111709,)   436.50K
Tensor7955                                         (111709,)   436.50K
Tensor7956                                            (256,)     2.00K
Tensor7957                                            (256,)     2.00K
Tensor7958                                            (256,)     2.00K
Tensor7959                                            (256,)     2.00K
Tensor7960                                            (256,)     2.00K
Tensor7961                                            (256,)     2.00K
Tensor7962                                            (2, 1)   512.00B
Tensor7963                                            (2, 1)   512.00B
Tensor7964                                            (2, 1)   512.00B
Tensor7965                                            (2, 1)   512.00B
Tensor7966                                            (2, 1)   512.00B
Tensor7967                                            (2, 8)   512.00B
Tensor7968                                            (8, 8)   512.00B
Tensor7969                                            (8, 1)   512.00B
Tensor7970                                            (2, 8)   512.00B
Tensor7971                                            (8, 8)   512.00B
Tensor7972                                            (8, 1)   512.00B
Tensor7973                                            (2, 8)   512.00B
Tensor7974                                            (8, 8)   512.00B
Tensor7975                                            (8, 1)   512.00B
Tensor7976                                            (2, 8)   512.00B
Tensor7977                                            (8, 8)   512.00B
Tensor7978                                            (8, 1)   512.00B
Tensor7979                                            (2, 8)   512.00B
Tensor7980                                            (8, 8)   512.00B
Tensor7981                                            (8, 1)   512.00B
Tensor7982                                         (111709,)   436.50K
Tensor7983                                         (111709,)   436.50K
Tensor7984                                            (256,)     2.00K
Tensor7985                                            (256,)     2.00K
Tensor7986                                            (256,)     2.00K
Tensor7987                                            (256,)     2.00K
Tensor7988                                            (256,)     2.00K
Tensor7989                                            (256,)     2.00K
Tensor7990                                            (2, 1)   512.00B
Tensor7991                                            (2, 1)   512.00B
Tensor7992                                            (2, 1)   512.00B
Tensor7993                                            (2, 1)   512.00B
Tensor7994                                            (2, 1)   512.00B
Tensor7995                                            (2, 1)   512.00B
Tensor7996                                            (2, 1)   512.00B
Tensor7997                                            (2, 1)   512.00B
Tensor7998                                            (2, 1)   512.00B
Tensor7999                                            (2, 1)   512.00B
Tensor8000                                            (2, 1)   512.00B
Tensor8001                                            (2, 1)   512.00B
Tensor8002                                            (2, 1)   512.00B
Tensor8003                                            (2, 1)   512.00B
Tensor8004                                            (2, 1)   512.00B
Tensor8005                                            (2, 1)   512.00B
Tensor8006                                            (2, 1)   512.00B
Tensor8007                                            (2, 1)   512.00B
Tensor8008                                            (2, 1)   512.00B
Tensor8009                                            (2, 8)   512.00B
Tensor8010                                            (8, 8)   512.00B
Tensor8011                                            (8, 1)   512.00B
Tensor8012                                            (2, 8)   512.00B
Tensor8013                                            (8, 8)   512.00B
Tensor8014                                            (8, 1)   512.00B
Tensor8015                                            (2, 8)   512.00B
Tensor8016                                            (8, 8)   512.00B
Tensor8017                                            (8, 1)   512.00B
Tensor8018                                            (2, 8)   512.00B
Tensor8019                                            (8, 8)   512.00B
Tensor8020                                            (8, 1)   512.00B
Tensor8021                                            (2, 8)   512.00B
Tensor8022                                            (8, 8)   512.00B
Tensor8023                                            (8, 1)   512.00B
Tensor8024                                            (2, 8)   512.00B
Tensor8025                                            (8, 8)   512.00B
Tensor8026                                            (8, 1)   512.00B
Tensor8027                                            (2, 8)   512.00B
Tensor8028                                            (8, 8)   512.00B
Tensor8029                                            (8, 1)   512.00B
Tensor8030                                            (2, 8)   512.00B
Tensor8031                                            (8, 8)   512.00B
Tensor8032                                            (8, 1)   512.00B
Tensor8033                                            (2, 8)   512.00B
Tensor8034                                            (8, 8)   512.00B
Tensor8035                                            (8, 1)   512.00B
Tensor8036                                            (2, 8)   512.00B
Tensor8037                                            (8, 8)   512.00B
Tensor8038                                            (8, 1)   512.00B
Tensor8039                                            (2, 8)   512.00B
Tensor8040                                            (8, 8)   512.00B
Tensor8041                                            (8, 1)   512.00B
Tensor8042                                            (2, 8)   512.00B
Tensor8043                                            (8, 8)   512.00B
Tensor8044                                            (8, 1)   512.00B
Tensor8045                                            (2, 8)   512.00B
Tensor8046                                            (8, 8)   512.00B
Tensor8047                                            (8, 1)   512.00B
Tensor8048                                            (2, 8)   512.00B
Tensor8049                                            (8, 8)   512.00B
Tensor8050                                            (8, 1)   512.00B
Tensor8051                                            (2, 8)   512.00B
Tensor8052                                            (8, 8)   512.00B
Tensor8053                                            (8, 1)   512.00B
Tensor8054                                            (2, 8)   512.00B
Tensor8055                                            (8, 8)   512.00B
Tensor8056                                            (8, 1)   512.00B
Tensor8057                                            (2, 8)   512.00B
Tensor8058                                            (8, 8)   512.00B
Tensor8059                                            (8, 1)   512.00B
Tensor8060                                            (2, 8)   512.00B
Tensor8061                                            (8, 8)   512.00B
Tensor8062                                            (8, 1)   512.00B
Tensor8063                                            (2, 8)   512.00B
Tensor8064                                            (8, 8)   512.00B
Tensor8065                                            (8, 1)   512.00B
Tensor8066                                         (111709,)   436.50K
Tensor8067                                         (111709,)   436.50K
Tensor8068                                         (111709,)   436.50K
Tensor8069                                         (111709,)   436.50K
Tensor8070                                         (111709,)   436.50K
Tensor8071                                         (111709,)   436.50K
Tensor8072                                         (111709,)   436.50K
Tensor8073                                         (111709,)   436.50K
Tensor8074                                         (111709,)   436.50K
Tensor8075                                         (111709,)   436.50K
Tensor8076                                         (111709,)   436.50K
Tensor8077                                         (111709,)   436.50K
Tensor8078                                         (111709,)   436.50K
Tensor8079                                         (111709,)   436.50K
Tensor8080                                         (111709,)   436.50K
Tensor8081                                         (111709,)   436.50K
Tensor8082                                         (111709,)   436.50K
Tensor8083                                         (111709,)   436.50K
Tensor8084                                         (111709,)   436.50K
Tensor8085                                         (111709,)   436.50K
Tensor8086                                         (111709,)   436.50K
Tensor8087                                         (111709,)   436.50K
Tensor8088                                            (2, 1)   512.00B
Tensor8089                                            (2, 1)   512.00B
Tensor8090                                            (2, 1)   512.00B
Tensor8091                                            (2, 1)   512.00B
Tensor8092                                            (2, 1)   512.00B
Tensor8093                                            (2, 1)   512.00B
Tensor8094                                            (2, 1)   512.00B
Tensor8095                                            (2, 1)   512.00B
Tensor8096                                            (2, 1)   512.00B
Tensor8097                                            (2, 1)   512.00B
Tensor8098                                            (2, 1)   512.00B
Tensor8099                                            (2, 1)   512.00B
Tensor8100                                            (2, 1)   512.00B
Tensor8101                                            (2, 1)   512.00B
Tensor8102                                            (2, 1)   512.00B
Tensor8103                                            (2, 1)   512.00B
Tensor8104                                            (2, 1)   512.00B
Tensor8105                                            (2, 1)   512.00B
Tensor8106                                            (2, 1)   512.00B
Tensor8107                                            (2, 1)   512.00B
Tensor8108                                            (2, 1)   512.00B
Tensor8109                                            (2, 1)   512.00B
Tensor8110                                            (2, 1)   512.00B
Tensor8111                                            (2, 1)   512.00B
Tensor8112                                            (2, 1)   512.00B
Tensor8113                                            (2, 1)   512.00B
Tensor8114                                            (2, 1)   512.00B
Tensor8115                                            (2, 1)   512.00B
Tensor8116                                            (2, 1)   512.00B
Tensor8117                                            (2, 1)   512.00B
Tensor8118                                            (2, 1)   512.00B
Tensor8119                                            (2, 1)   512.00B
Tensor8120                                            (2, 1)   512.00B
Tensor8121                                            (2, 1)   512.00B
Tensor8122                                            (2, 1)   512.00B
Tensor8123                                            (2, 1)   512.00B
Tensor8124                                            (2, 1)   512.00B
Tensor8125                                            (2, 1)   512.00B
Tensor8126                                            (2, 1)   512.00B
Tensor8127                                            (2, 1)   512.00B
Tensor8128                                            (2, 1)   512.00B
Tensor8129                                            (2, 1)   512.00B
Tensor8130                                            (2, 1)   512.00B
Tensor8131                                            (2, 1)   512.00B
Tensor8132                                            (2, 1)   512.00B
Tensor8133                                            (2, 1)   512.00B
Tensor8134                                            (2, 1)   512.00B
Tensor8135                                            (2, 1)   512.00B
Tensor8136                                            (2, 1)   512.00B
Tensor8137                                            (2, 1)   512.00B
Tensor8138                                            (2, 1)   512.00B
Tensor8139                                            (2, 1)   512.00B
Tensor8140                                            (2, 1)   512.00B
Tensor8141                                            (2, 1)   512.00B
Tensor8142                                            (2, 1)   512.00B
Tensor8143                                            (2, 1)   512.00B
Tensor8144                                            (2, 1)   512.00B
Tensor8145                                            (2, 1)   512.00B
Tensor8146                                            (2, 1)   512.00B
Tensor8147                                            (2, 1)   512.00B
Tensor8148                                            (2, 1)   512.00B
Tensor8149                                            (2, 1)   512.00B
Tensor8150                                            (2, 1)   512.00B
Tensor8151                                            (2, 1)   512.00B
Tensor8152                                            (2, 1)   512.00B
Tensor8153                                            (2, 8)   512.00B
Tensor8154                                            (8, 8)   512.00B
Tensor8155                                            (8, 1)   512.00B
Tensor8156                                            (2, 8)   512.00B
Tensor8157                                            (8, 8)   512.00B
Tensor8158                                            (8, 1)   512.00B
Tensor8159                                            (2, 8)   512.00B
Tensor8160                                            (8, 8)   512.00B
Tensor8161                                            (8, 1)   512.00B
Tensor8162                                            (2, 8)   512.00B
Tensor8163                                            (8, 8)   512.00B
Tensor8164                                            (8, 1)   512.00B
Tensor8165                                            (2, 8)   512.00B
Tensor8166                                            (8, 8)   512.00B
Tensor8167                                            (8, 1)   512.00B
Tensor8168                                            (2, 8)   512.00B
Tensor8169                                            (8, 8)   512.00B
Tensor8170                                            (8, 1)   512.00B
Tensor8171                                            (2, 8)   512.00B
Tensor8172                                            (8, 8)   512.00B
Tensor8173                                            (8, 1)   512.00B
Tensor8174                                            (2, 8)   512.00B
Tensor8175                                            (8, 8)   512.00B
Tensor8176                                            (8, 1)   512.00B
Tensor8177                                            (2, 8)   512.00B
Tensor8178                                            (8, 8)   512.00B
Tensor8179                                            (8, 1)   512.00B
Tensor8180                                            (2, 8)   512.00B
Tensor8181                                            (8, 8)   512.00B
Tensor8182                                            (8, 1)   512.00B
Tensor8183                                            (2, 8)   512.00B
Tensor8184                                            (8, 8)   512.00B
Tensor8185                                            (8, 1)   512.00B
Tensor8186                                            (2, 8)   512.00B
Tensor8187                                            (8, 8)   512.00B
Tensor8188                                            (8, 1)   512.00B
Tensor8189                                            (2, 8)   512.00B
Tensor8190                                            (8, 8)   512.00B
Tensor8191                                            (8, 1)   512.00B
Tensor8192                                            (2, 8)   512.00B
Tensor8193                                            (8, 8)   512.00B
Tensor8194                                            (8, 1)   512.00B
Tensor8195                                            (2, 8)   512.00B
Tensor8196                                            (8, 8)   512.00B
Tensor8197                                            (8, 1)   512.00B
Tensor8198                                            (2, 8)   512.00B
Tensor8199                                            (8, 8)   512.00B
Tensor8200                                            (8, 1)   512.00B
Tensor8201                                            (2, 8)   512.00B
Tensor8202                                            (8, 8)   512.00B
Tensor8203                                            (8, 1)   512.00B
Tensor8204                                            (2, 8)   512.00B
Tensor8205                                            (8, 8)   512.00B
Tensor8206                                            (8, 1)   512.00B
Tensor8207                                            (2, 8)   512.00B
Tensor8208                                            (8, 8)   512.00B
Tensor8209                                            (8, 1)   512.00B
Tensor8210                                            (2, 8)   512.00B
Tensor8211                                            (8, 8)   512.00B
Tensor8212                                            (8, 1)   512.00B
Tensor8213                                            (2, 8)   512.00B
Tensor8214                                            (8, 8)   512.00B
Tensor8215                                            (8, 1)   512.00B
Tensor8216                                            (2, 8)   512.00B
Tensor8217                                            (8, 8)   512.00B
Tensor8218                                            (8, 1)   512.00B
Tensor8219                                            (2, 8)   512.00B
Tensor8220                                            (8, 8)   512.00B
Tensor8221                                            (8, 1)   512.00B
Tensor8222                                            (2, 8)   512.00B
Tensor8223                                            (8, 8)   512.00B
Tensor8224                                            (8, 1)   512.00B
Tensor8225                                            (2, 8)   512.00B
Tensor8226                                            (8, 8)   512.00B
Tensor8227                                            (8, 1)   512.00B
Tensor8228                                            (2, 8)   512.00B
Tensor8229                                            (8, 8)   512.00B
Tensor8230                                            (8, 1)   512.00B
Tensor8231                                            (2, 8)   512.00B
Tensor8232                                            (8, 8)   512.00B
Tensor8233                                            (8, 1)   512.00B
Tensor8234                                            (2, 8)   512.00B
Tensor8235                                            (8, 8)   512.00B
Tensor8236                                            (8, 1)   512.00B
Tensor8237                                            (2, 8)   512.00B
Tensor8238                                            (8, 8)   512.00B
Tensor8239                                            (8, 1)   512.00B
Tensor8240                                            (2, 8)   512.00B
Tensor8241                                            (8, 8)   512.00B
Tensor8242                                            (8, 1)   512.00B
Tensor8243                                            (2, 8)   512.00B
Tensor8244                                            (8, 8)   512.00B
Tensor8245                                            (8, 1)   512.00B
Tensor8246                                            (2, 8)   512.00B
Tensor8247                                            (8, 8)   512.00B
Tensor8248                                            (8, 1)   512.00B
Tensor8249                                            (2, 8)   512.00B
Tensor8250                                            (8, 8)   512.00B
Tensor8251                                            (8, 1)   512.00B
Tensor8252                                            (2, 8)   512.00B
Tensor8253                                            (8, 8)   512.00B
Tensor8254                                            (8, 1)   512.00B
Tensor8255                                            (2, 8)   512.00B
Tensor8256                                            (8, 8)   512.00B
Tensor8257                                            (8, 1)   512.00B
Tensor8258                                            (2, 8)   512.00B
Tensor8259                                            (8, 8)   512.00B
Tensor8260                                            (8, 1)   512.00B
Tensor8261                                            (2, 8)   512.00B
Tensor8262                                            (8, 8)   512.00B
Tensor8263                                            (8, 1)   512.00B
Tensor8264                                            (2, 8)   512.00B
Tensor8265                                            (8, 8)   512.00B
Tensor8266                                            (8, 1)   512.00B
Tensor8267                                            (2, 8)   512.00B
Tensor8268                                            (8, 8)   512.00B
Tensor8269                                            (8, 1)   512.00B
Tensor8270                                            (2, 8)   512.00B
Tensor8271                                            (8, 8)   512.00B
Tensor8272                                            (8, 1)   512.00B
Tensor8273                                            (2, 8)   512.00B
Tensor8274                                            (8, 8)   512.00B
Tensor8275                                            (8, 1)   512.00B
Tensor8276                                            (2, 8)   512.00B
Tensor8277                                            (8, 8)   512.00B
Tensor8278                                            (8, 1)   512.00B
Tensor8279                                            (2, 8)   512.00B
Tensor8280                                            (8, 8)   512.00B
Tensor8281                                            (8, 1)   512.00B
Tensor8282                                            (2, 8)   512.00B
Tensor8283                                            (8, 8)   512.00B
Tensor8284                                            (8, 1)   512.00B
Tensor8285                                            (2, 8)   512.00B
Tensor8286                                            (8, 8)   512.00B
Tensor8287                                            (8, 1)   512.00B
Tensor8288                                            (2, 8)   512.00B
Tensor8289                                            (8, 8)   512.00B
Tensor8290                                            (8, 1)   512.00B
Tensor8291                                            (2, 8)   512.00B
Tensor8292                                            (8, 8)   512.00B
Tensor8293                                            (8, 1)   512.00B
Tensor8294                                            (2, 8)   512.00B
Tensor8295                                            (8, 8)   512.00B
Tensor8296                                            (8, 1)   512.00B
Tensor8297                                            (2, 8)   512.00B
Tensor8298                                            (8, 8)   512.00B
Tensor8299                                            (8, 1)   512.00B
Tensor8300                                            (2, 8)   512.00B
Tensor8301                                            (8, 8)   512.00B
Tensor8302                                            (8, 1)   512.00B
Tensor8303                                            (2, 8)   512.00B
Tensor8304                                            (8, 8)   512.00B
Tensor8305                                            (8, 1)   512.00B
Tensor8306                                            (2, 8)   512.00B
Tensor8307                                            (8, 8)   512.00B
Tensor8308                                            (8, 1)   512.00B
Tensor8309                                            (2, 8)   512.00B
Tensor8310                                            (8, 8)   512.00B
Tensor8311                                            (8, 1)   512.00B
Tensor8312                                            (2, 8)   512.00B
Tensor8313                                            (8, 8)   512.00B
Tensor8314                                            (8, 1)   512.00B
Tensor8315                                            (2, 8)   512.00B
Tensor8316                                            (8, 8)   512.00B
Tensor8317                                            (8, 1)   512.00B
Tensor8318                                            (2, 8)   512.00B
Tensor8319                                            (8, 8)   512.00B
Tensor8320                                            (8, 1)   512.00B
Tensor8321                                            (2, 8)   512.00B
Tensor8322                                            (8, 8)   512.00B
Tensor8323                                            (8, 1)   512.00B
Tensor8324                                            (2, 8)   512.00B
Tensor8325                                            (8, 8)   512.00B
Tensor8326                                            (8, 1)   512.00B
Tensor8327                                            (2, 8)   512.00B
Tensor8328                                            (8, 8)   512.00B
Tensor8329                                            (8, 1)   512.00B
Tensor8330                                            (2, 8)   512.00B
Tensor8331                                            (8, 8)   512.00B
Tensor8332                                            (8, 1)   512.00B
Tensor8333                                            (2, 8)   512.00B
Tensor8334                                            (8, 8)   512.00B
Tensor8335                                            (8, 1)   512.00B
Tensor8336                                            (2, 8)   512.00B
Tensor8337                                            (8, 8)   512.00B
Tensor8338                                            (8, 1)   512.00B
Tensor8339                                            (2, 8)   512.00B
Tensor8340                                            (8, 8)   512.00B
Tensor8341                                            (8, 1)   512.00B
Tensor8342                                            (2, 8)   512.00B
Tensor8343                                            (8, 8)   512.00B
Tensor8344                                            (8, 1)   512.00B
Tensor8345                                            (2, 8)   512.00B
Tensor8346                                            (8, 8)   512.00B
Tensor8347                                            (8, 1)   512.00B
Tensor8348                                            (256,)     2.00K
Tensor8349                                            (256,)     2.00K
Tensor8350                                            (256,)     2.00K
Tensor8351                                            (256,)     2.00K
Tensor8352                                            (256,)     2.00K
Tensor8353                                            (256,)     2.00K
Tensor8354                                            (256,)     2.00K
Tensor8355                                            (256,)     2.00K
Tensor8356                                            (256,)     2.00K
Tensor8357                                            (256,)     2.00K
Tensor8358                                            (256,)     2.00K
Tensor8359                                            (256,)     2.00K
Tensor8360                                            (256,)     2.00K
Tensor8361                                            (256,)     2.00K
Tensor8362                                            (256,)     2.00K
Tensor8363                                            (256,)     2.00K
Tensor8364                                            (256,)     2.00K
Tensor8365                                            (256,)     2.00K
Tensor8366                                            (256,)     2.00K
Tensor8367                                            (256,)     2.00K
Tensor8368                                            (256,)     2.00K
Tensor8369                                            (256,)     2.00K
Tensor8370                                            (256,)     2.00K
Tensor8371                                            (256,)     2.00K
Tensor8372                                            (256,)     2.00K
Tensor8373                                            (256,)     2.00K
Tensor8374                                            (256,)     2.00K
Tensor8375                                            (256,)     2.00K
Tensor8376                                            (256,)     2.00K
Tensor8377                                            (256,)     2.00K
Tensor8378                                            (256,)     2.00K
Tensor8379                                            (256,)     2.00K
Tensor8380                                            (256,)     2.00K
Tensor8381                                            (256,)     2.00K
Tensor8382                                            (256,)     2.00K
Tensor8383                                            (256,)     2.00K
Tensor8384                                            (256,)     2.00K
Tensor8385                                            (256,)     2.00K
Tensor8386                                            (256,)     2.00K
Tensor8387                                            (256,)     2.00K
Tensor8388                                            (256,)     2.00K
Tensor8389                                            (256,)     2.00K
Tensor8390                                            (256,)     2.00K
Tensor8391                                            (256,)     2.00K
Tensor8392                                            (256,)     2.00K
Tensor8393                                            (256,)     2.00K
Tensor8394                                            (256,)     2.00K
Tensor8395                                            (256,)     2.00K
Tensor8396                                            (256,)     2.00K
Tensor8397                                            (256,)     2.00K
Tensor8398                                            (256,)     2.00K
Tensor8399                                            (256,)     2.00K
Tensor8400                                            (256,)     2.00K
Tensor8401                                            (256,)     2.00K
Tensor8402                                            (256,)     2.00K
Tensor8403                                            (256,)     2.00K
Tensor8404                                            (256,)     2.00K
Tensor8405                                            (256,)     2.00K
Tensor8406                                            (256,)     2.00K
Tensor8407                                            (256,)     2.00K
Tensor8408                                            (256,)     2.00K
Tensor8409                                            (256,)     2.00K
Tensor8410                                            (256,)     2.00K
Tensor8411                                            (256,)     2.00K
Tensor8412                                            (256,)     2.00K
Tensor8413                                            (256,)     2.00K
Tensor8414                                            (2, 1)   512.00B
Tensor8415                                            (256,)     2.00K
Tensor8416                                            (256,)     2.00K
Tensor8417                                            (256,)     2.00K
Tensor8418                                            (256,)     2.00K
Tensor8419                                            (256,)     2.00K
Tensor8420                                            (256,)     2.00K
Tensor8421                                         (111709,)   436.50K
Tensor8422                                         (111709,)   436.50K
Tensor8423                                            (8, 1)   512.00B
Tensor8424                                            (8, 8)   512.00B
Tensor8425                                            (2, 8)   512.00B
Tensor8426                                            (2, 1)   512.00B
Tensor8427                                            (8, 1)   512.00B
Tensor8428                                            (8, 8)   512.00B
Tensor8429                                            (2, 8)   512.00B
Tensor8430                                            (2, 1)   512.00B
Tensor8431                                            (2, 1)   512.00B
Tensor8432                                            (2, 8)   512.00B
Tensor8433                                            (8, 8)   512.00B
Tensor8434                                            (8, 1)   512.00B
Tensor8435                                            (2, 1)   512.00B
Tensor8436                                            (2, 8)   512.00B
Tensor8437                                            (8, 8)   512.00B
Tensor8438                                            (8, 1)   512.00B
Tensor8439                                            (2, 8)   512.00B
Tensor8440                                            (8, 8)   512.00B
Tensor8441                                            (8, 1)   512.00B
Tensor8442                                            (2, 1)   512.00B
Tensor8443                                            (2, 1)   512.00B
Tensor8444                                            (2, 8)   512.00B
Tensor8445                                            (8, 8)   512.00B
Tensor8446                                            (8, 1)   512.00B
Tensor8447                                            (2, 8)   512.00B
Tensor8448                                            (8, 8)   512.00B
Tensor8449                                            (8, 1)   512.00B
Tensor8450                                           (2000,)     8.00K
Tensor8451                                           (2000,)     8.00K
Tensor8452                                           (2000,)     8.00K
Tensor8453                                           (2000,)     8.00K
Tensor8454                                              (1,)   512.00B
Tensor8455                                              (1,)   512.00B
Tensor8456                                              (1,)   512.00B
Tensor8457                                              (1,)   512.00B
Tensor8458                                              (1,)   512.00B
Tensor8459                                              (1,)   512.00B
Tensor8460                                              (1,)   512.00B
Tensor8461                                              (1,)   512.00B
Tensor8462                                              (1,)   512.00B
Tensor8463                                              (1,)   512.00B
Tensor8464                                              (1,)   512.00B
Tensor8465                                              (1,)   512.00B
Tensor8466                                              (1,)   512.00B
Tensor8467                                              (1,)   512.00B
Tensor8468                                              (1,)   512.00B
Tensor8469                                              (1,)   512.00B
Tensor8470                                              (1,)   512.00B
Tensor8471                                              (1,)   512.00B
Tensor8472                                              (1,)   512.00B
Tensor8473                                              (1,)   512.00B
Tensor8474                                              (1,)   512.00B
Tensor8475                                              (1,)   512.00B
Tensor8476                                              (1,)   512.00B
Tensor8477                                              (1,)   512.00B
Tensor8478                                              (1,)   512.00B
Tensor8479                                              (1,)   512.00B
Tensor8480                                              (1,)   512.00B
Tensor8481                                              (1,)   512.00B
Tensor8482                                              (1,)   512.00B
Tensor8483                                              (1,)   512.00B
Tensor8484                                           (50, 1)   512.00B
Tensor8485                                            (2, 1)   512.00B
Tensor8486                                            (2, 8)   512.00B
Tensor8487                                            (8, 8)   512.00B
Tensor8488                                            (8, 1)   512.00B
